,x,y
0,9.5,0.0
1,8.21966,1.91088
2,6.53321,2.92557
3,4.29563,2.89586
4,2.24903,1.76999
5,0.539178,0.105575
6,-1.19466,-1.63442
7,-3.24104,-3.05593
8,-5.66294,-3.76148
9,-8.11984,-3.04584
10,-9.31077,-0.826043
11,-8.74749,1.19589
12,-7.47559,2.6498
13,-5.1475,3.30992
14,-2.87561,2.49388
15,-1.20005,0.949599
16,0.379934,-0.849726
17,2.25346,-2.48293
18,4.50969,-3.58324
19,7.05852,-3.62231
20,9.02401,-1.83893
