t,inp,resp
0,5.24745221841519,4.53520490090912
0.0199999999999996,5.17764963676224,4.53520490090912
0.0399999999999991,5.0752424525874,4.53520490090912
0.0599999999999987,5.05641885495566,4.53520490090912
0.0799999999999983,4.96841062557752,4.53520490090912
0.100000000000001,4.88402122269307,4.53520490090912
0.120000000000001,4.87540112015227,4.53520490090912
0.140000000000001,4.80314088354512,4.53520490090912
0.16,1.80754923174058,0.815749899423914
0.18,-1.73961428121034,-4.7677794223498
0.199999999999999,-3.50695881963914,-4.7677794223498
0.219999999999999,-4.21440675148666,-4.7677794223498
0.239999999999998,-4.52118306325759,-4.7677794223498
0.259999999999998,-4.66276867262643,-4.7677794223498
0.280000000000001,-4.67653211001684,-4.7677794223498
0.300000000000001,-4.6757410544749,-4.7677794223498
0.32,-4.66914134154058,-4.7677794223498
0.34,-4.6358862571592,-4.7677794223498
0.359999999999999,-4.63027635142015,-4.7677794223498
0.379999999999999,-4.60011409996069,-4.7677794223498
0.399999999999999,-4.59845440127895,-4.7677794223498
0.419999999999998,-4.59395531796758,-4.7677794223498
0.440000000000001,-0.72389898563943,-1.04828646750269
0.460000000000001,3.68928752929725,4.53520490090912
0.48,5.02830562357442,4.53520490090912
0.5,5.17534988911189,4.53520490090912
0.52,5.18552653748989,4.53520490090912
0.539999999999999,5.13932851749694,4.53520490090912
0.559999999999999,5.10318183585768,4.53520490090912
0.579999999999998,5.07235585305661,4.53520490090912
0.600000000000001,4.97849074970058,4.53520490090912
0.620000000000001,4.90582981735981,4.53520490090912
0.640000000000001,4.84568391186612,4.53520490090912
0.66,4.77559768004068,4.53520490090912
0.68,4.7322538427955,4.53520490090912
0.699999999999999,4.69935683865534,4.53520490090912
0.719999999999999,1.72092830308628,0.815670824022531
0.739999999999998,-1.79887858037554,-4.7677794223498
0.759999999999998,-3.70677819327302,-4.7677794223498
0.780000000000001,-4.33378260125479,-4.7677794223498
0.800000000000001,-4.57778593495845,-4.7677794223498
0.82,-4.69734924997075,-4.7677794223498
0.84,-4.74410790039879,-4.7677794223498
0.859999999999999,-4.71497665966565,-4.7677794223498
0.879999999999999,-4.69882850487252,-4.7677794223498
0.899999999999999,-4.70530469557343,-4.7677794223498
0.919999999999998,-4.65066010876179,-4.7677794223498
0.940000000000001,-4.66411586919141,-4.7677794223498
0.960000000000001,-4.64144040225589,-4.7677794223498
0.98,-4.62362524115419,-4.7677794223498
1,-1.44623336671921,-1.04819836534718
1.02,3.35674698541495,4.53520490090912
1.04,4.93166204059655,4.53520490090912
1.06,5.09106854878378,4.53520490090912
1.08,5.07047840294064,4.53520490090912
1.1,5.05328241322893,4.53520490090912
1.12,5.01391988346374,4.53520490090912
1.14,4.92965255642038,4.53520490090912
1.16,4.88298116149102,4.53520490090912
1.18,4.79584665173107,4.53520490090912
1.2,4.76175741669167,4.53520490090912
1.22,4.68326779455635,4.53520490090912
1.24,4.60565538272527,4.53520490090912
1.26,4.56099985961205,4.53520490090912
1.28,1.07321684621452,0.81557639875193
1.3,-1.95391674424515,-4.7677794223498
