t,inp,resp,fit
3.04,-11.9999997497211,-11.4231678540432,-11.286315759206
3.06,-11.9999998349586,-11.402879179705,-11.2863158017487
3.08,-11.999999756283,-11.3998580017303,-11.2863158810118
3.1,-11.9999998364268,-11.4076484939077,-11.2863158065385
3.12,-12.0000000241575,-11.360416204698,-11.2863156700134
3.14,-12.0000001210052,-11.3665381457575,-11.2863155979489
3.16,-11.9999999358547,-11.3735621383114,-11.2863155842162
3.18,-7.92711268742983,-11.3488327795234,-11.2863155915067
3.2,11.3323234703649,-11.3453660118335,-11.2863155805981
3.22,12.000000286798,-11.3740719576254,-11.2863155890078
3.24,12.0000000528726,-11.3258958091168,-11.2863156350653
3.26,11.9999999627696,-10.7203347571677,-11.2863156912045
3.28,11.9999999317746,-9.6192033925271,-11.2863156957876
3.3,12.0000002956798,-7.42976526585773,-10.4286826763789
3.32,12.0000002747521,-4.92429401804465,-5.70757837386307
3.34,12.0000002227465,-1.60385555908061,-1.90287264497632
3.36,12.0000004011565,1.17585082552131,1.05001029588535
3.38,12.0000003041029,4.13371086205345,3.34178221125213
3.4,11.9999998624429,5.83197589513629,5.12045703225295
3.42,11.9999998096653,7.31951132358676,6.5009104206865
3.44,11.999999747938,8.87725487715263,7.57229874952441
3.46,11.9999995360186,9.36549760687715,8.40381754645878
