t,inp,resp
0,0,-0.0145563240982923
0.0199999999999996,0,-0.0158043470585879
0.0399999999999991,4.79999996408911,-0.0186201129102129
0.0600000000000005,23.9999998204477,-0.0198181636228384
0.0800000000000001,23.9999998204477,-0.00836494487154153
0.0999999999999996,23.9999997500618,0.049397473312341
0.119999999999999,23.9999994685183,1.4238258903339
0.139999999999999,23.9999995276147,3.50149190292609
0.159999999999998,23.9999997640003,7.73007259358586
0.180000000000001,23.9999997660153,10.9855978025404
0.200000000000001,23.9999997720604,13.3183529114064
0.220000000000001,23.9999996908136,14.6030833321887
0.24,23.999999662095,15.6567094540862
0.26,23.999999472925,16.9474829012926
0.279999999999999,23.9999985871822,18.4218469269474
0.299999999999999,23.9999997671933,19.6892229249157
0.319999999999999,24.0000015372099,20.4376958770233
0.340000000000002,24.0000015372099,20.7251546671846
0.360000000000001,24.000000828511,20.8452607153575
0.380000000000001,23.9999997654626,21.0508688504651
0.4,23.9999997876486,21.3776520868692
0.42,23.9999998209276,21.6912426796777
0.44,24.0000002224218,21.8564079314813
0.459999999999999,24.0000008246631,21.8681606226037
0.479999999999999,24.0000004309736,21.8291332324459
0.499999999999998,23.999999643552,21.845988574359
0.520000000000001,24.000000115536,21.9375633391724
0.540000000000001,24.0000008237036,22.0482181849335
0.56,24.0000005729113,22.1073361702613
0.58,23.9999998205342,22.1071681928001
0.6,24.0000000369883,22.1026387618538
0.619999999999999,24.0000004698967,22.1423643464879
0.639999999999999,24.0000004698967,22.2219491386401
0.659999999999998,24.0000001173013,22.2981081084414
0.680000000000001,23.9999995884083,22.339635164604
0.700000000000001,23.9999996378959,22.3536379824464
0.720000000000001,23.9999997121272,22.3761532739553
0.74,23.9999999017462,22.4267633494497
0.76,24.0000001861748,22.4967871242812
0.779999999999999,23.9999999297611,22.5587835615344
0.799999999999999,23.9999996139161,22.5969113113517
0.820000000000002,23.9999995017395,22.6228306407473
0.840000000000002,23.9999991787297,22.6546714956098
0.860000000000001,23.9999993897872,22.7003200744499
0.880000000000001,23.9999997063733,22.7547392298702
0.9,24.0000000122883,22.7973243702937
0.92,24.0000004711609,22.8291480114085
0.94,24.0000005419716,22.8548618958473
0.960000000000003,24.0000006481877,22.8827047474033
0.980000000000002,24.0000006481877,22.917464829897
1,24.0000007188308,22.9500733256657
1.02,24.0000008247955,22.9785806567119
1.04,24.00000082466,23.0011362215281
1.06,24.0000008244568,23.0224382141491
1.08,23.9999999052868,23.0452075790429
1.1,23.9999985265317,23.0666452151241
1.12,23.9999993097811,23.0871687704074
1.14,24.0000000157963,23.1069919521279
1.16,23.9999995106873,23.123753229112
1.18,23.9999998079564,23.1412462177078
1.2,24.0000002339291,23.1606042434377
1.22,24.0000008728882,23.1808499776366
1.24,24.0000008328564,23.2004542052019
1.26,24.0000007728088,23.2187275077154
1.28,24.0000007728088,23.2364304418612
1.3,24.0000005738057,23.2537372320152
1.32,24.000000275301,23.2755667449126
1.34,24.0000003842444,23.2949031923789
1.36,24.0000005476594,23.3120268977188
1.38,24.0000005215801,23.3275718191674
1.4,23.9999999113984,23.3421297559323
1.42,23.9999996936039,23.3604866455528
1.44,24.0000006518031,23.3743633678168
1.46,24.0000002485173,23.3833344128758
1.48,23.9999996435887,23.3956686194893
1.5,4.79999952703423,23.4063258280496
1.52,-24.0000006477803,23.4189922401037
1.54,-24.0000003168821,23.4069931264782
1.56,-23.9999998205347,23.0056770027918
1.58,-23.9999998205347,20.9298276764806
1.6,-24.0000002221656,16.4947210559214
1.62,-24.000000824612,10.7156463345109
1.64,-24.0000004228759,5.22265257223053
1.66,-23.9999998202717,1.13905080515008
1.68,-23.9999995373232,-1.74148271719766
1.7,-23.9999991608099,-5.15575035849936
1.72,-23.9999996828243,-8.18654207063761
1.74,-24.0000003580492,-12.0141242385018
1.76,-24.0000005011342,-14.426231542831
1.78,-24.0000007157617,-15.5321168715643
1.8,-24.0000007157617,-16.1410494485296
1.82,-24.0000005281593,-16.6712433214738
1.84,-24.0000002467558,-17.8405185041792
1.86,-24.000000148416,-19.1882736323717
1.88,-24.0000000009065,-19.5977421351883
1.9,-23.9999996226764,-19.2743851020537
1.92,-23.9999994086719,-18.8096554150751
1.94,-23.999999820686,-18.9078133990996
1.96,-23.999999643691,-19.5500416560074
1.98,-24.0000001160426,-20.5009192160287
2,-24.00000082457,-20.7747618634253
2.02,-24.0000003520645,-20.5113265248891
2.04,-23.9999996433061,-20.0638604711443
2.06,-23.9999999747682,-19.7893632994262
2.08,-24.0000003305153,-19.9118521809409
2.1,-23.9999997631277,-20.2169532679364
2.12,-23.9999992302995,-20.5953015341151
2.14,-24.0000002239762,-20.7403836519478
2.16,-24.0000017144912,-20.7803585941316
2.18,-24.0000011723707,-20.7735237297874
2.2,-24.0000003591901,-20.8121393402193
2.22,-23.9999998635906,-20.9108756953316
2.24,-23.9999991201913,-21.0712366301249
2.26,-23.9999991201913,-21.1769700403761
2.28,-23.9999989387529,-21.2798051435845
2.3,-23.9999986665952,-21.3471984111793
2.32,-23.9999995338486,-21.4397988510091
2.34,-24.0000008347288,-21.557677413244
2.36,-24.0000005475269,-21.6759106380533
2.38,-23.9999999058206,-21.7419385470563
2.4,-24.0000000853208,-21.8191069368551
2.42,-23.9999998597975,-21.8801081842814
2.44,-24.0000006291871,-21.9515643922627
2.46,-24.0000017832717,-22.0264258798058
2.48,-24.0000014334682,-22.0987520037272
2.5,-24.0000007338613,-22.1456535377855
2.52,-24.0000007338613,-22.1898974038615
2.54,-24.0000002073928,-22.2507800545646
2.56,-23.99999941769,-22.3022151597576
2.58,-23.9999996582739,-22.3478554532148
2.6,-24.0000000627795,-22.3889039798593
2.62,-24.0000000200611,-22.4253466523929
2.64,-24.0000003009637,-22.4643236967904
2.66,-24.0000002796353,-22.5030173141596
2.68,-24.0000002476426,-22.5494639544256
2.7,-24.0000002223651,-22.5824349919377
2.72,-24.0000001844488,-22.6138918278655
2.74,-24.0000000745405,-22.6438388692214
2.76,-23.999999909678,-22.6719406547999
2.78,-23.99999988652,-22.7024297858131
2.8,-23.999999851783,-22.7399614549291
2.82,-23.999999851783,-22.7751323955619
2.84,-23.9999997787229,-22.7989540757311
2.86,-23.9999996326027,-22.8197402295586
2.88,-23.9999995357033,-22.8427491771708
2.9,-23.9999993903541,-22.8766343364674
2.92,-24.0000000504876,-22.9074547665828
2.94,-24.0000003298188,-22.938114299409
2.96,-23.9999999972505,-22.9585903551751
2.98,-24.0000010978534,-22.9821677514224
3,-24.0000008332845,-23.0045027891687
3.02,-24.0000004364311,-23.0297524162317
3.04,-23.9999998900352,-23.0626339541028
3.06,-23.9999990704413,-23.084096882369
3.08,-23.9999994220995,-23.1021455710106
3.1,-24.0000001254159,-23.1240131692051
3.12,-23.9999999337862,-23.1438314191405
3.14,-23.9999996463417,-23.165393347678
3.16,-23.9999996463417,-23.1872123289018
3.18,-24.0000001683801,-23.2089091982729
3.2,-24.0000009514378,-23.2226261987532
3.22,-24.0000006181972,-23.2367365071421
3.24,-24.0000004515743,-23.2569207081455
3.26,-24.0000002864126,-23.278846731409
3.28,-23.9999992888847,-23.2964805779142
3.3,-23.999999506187,-23.3086934088716
3.32,-23.9999998321406,-23.3189359871785
3.34,-24.000000278831,-23.331065706374
3.36,-24.0000009488667,-23.3446083002261
3.38,-24.0000007607443,-23.3575863058646
3.4,-24.0000004785608,-23.3691552001483
3.42,-24.0000004293114,-23.3834388981501
3.44,-24.0000003554373,-23.4010100006397
3.46,-24.0000003554373,-23.4172664031534
3.48,-24.0000002600835,-23.429273874688
3.5,-24.0000001170528,-23.4372997510341
3.52,-23.9999999984528,-23.4444684986087
3.54,-23.9999998205526,-23.4543606956691
3.56,-23.9999999398173,-23.467012074795
3.58,-24.0000002365577,-23.4798696139113
3.6,-24.0000002737508,-23.4896859741126
3.62,-24.000000064393,-23.4961815626043
3.64,-23.9999999208208,-23.5034870341865
3.66,-23.9999997054626,-23.5126357249735
3.68,-24.0000003207213,-23.5215202996683
3.7,-24.0000012436094,-23.5308333938581
3.72,-24.0000007213747,-23.5413054359121
3.74,-23.9999999380228,-23.5525135403762
3.76,-23.9999994670067,-23.564915910158
3.78,-23.9999987604824,-23.5754244378286
3.8,-23.9999987604824,-23.5836842525207
3.82,-23.9999991138054,-23.5905223437133
3.84,-23.9999996437899,-23.5969084751244
3.86,-23.9999997422138,-23.6052146215162
3.88,-23.9999999390616,-23.6154994874069
3.9,-23.9999999660913,-23.625593352182
3.92,-24.0000002406054,-23.6332363815942
3.94,-24.000000830623,-23.6394386786897
3.96,-24.0000011892179,-23.6449763700326
3.98,-24.0000008353063,-23.6497383463272
4,-24.0000003044388,-23.6558497250729
4.02,-24.0000000257114,-23.6636965604595
4.04,-23.9999996076204,-23.6727560347877
4.06,-23.9999993731169,-23.6809927352632
4.08,-23.9999990213615,-23.6869159519519
4.1,-23.9999990425531,-23.6905947126341
4.12,-23.9999990743406,-23.6933192226421
