t,inp,resp,fit
0,11.9333022404596,11.6494227519159,17.0892187888204
0.0200000000000102,11.9388603692295,11.6547753460521,13.9451072648832
0.0400000000000205,11.9444184979994,11.6601279401882,11.3794561958745
0.0600000000000023,11.9499766267693,11.6654805343244,9.28583917313536
0.0800000000000125,11.9555347555393,11.6708331284606,7.57741034941509
0.100000000000023,11.9610928843092,11.6761857225967,8.26916572015386
0.120000000000005,11.9666510130791,11.6815383167329,8.83462196281107
0.140000000000015,11.972209141849,11.6868909108691,9.29701586480055
0.159999999999997,11.9777672706189,11.6922435050053,9.67530905900803
0.180000000000007,11.9833253993888,11.6975960991414,9.98497457599016
0.200000000000017,11.9888835281587,11.7029486932776,10.2386386845947
0.219999999999999,11.9944416569286,11.7083012874138,10.4466046453516
0.240000000000009,11.9999997856985,11.7139205679085,10.6172801025802
0.260000000000019,11.9999996799809,11.7210749669578,10.7575258439693
0.280000000000001,11.9999996799809,11.7302460994944,10.8729403946138
0.300000000000011,12.0000008804166,11.7398604512645,10.9680922508233
0.320000000000022,12.0000006593709,11.7457883792469,11.0467093870517
0.340000000000003,11.9999997751881,11.7450158339028,11.1118338969299
0.360000000000014,11.9999997751881,11.7413918605588,11.1649766398054
0.379999999999995,11.9999998488014,11.7392503305188,11.2083420656278
0.400000000000006,12.0000001689196,11.7475161623505,11.2437292362151
0.420000000000016,12.0000002459153,11.754966942839,11.2726057597974
0.439999999999998,12.0000002711878,11.7654501945239,11.2961693634144
0.460000000000008,12.0000002883313,11.770028845974,11.3153976841496
0.480000000000018,12.0000002003203,11.7739067443525,11.3310883496141
0.5,12.0000002003203,11.7786252048066,11.343892268382
0.52000000000001,12.0000002761356,11.7871560818016,11.3543405078732
0.54000000000002,12.0000005035816,11.8021292208362,11.3628664620275
0.560000000000002,12.0000004040196,11.8187120910138,11.3698237956478
0.580000000000013,12.0000000057713,11.8322531592727,11.3755010885608
0.600000000000023,12.0000000088421,11.8382207265115,11.3801338608146
0.620000000000005,11.9999999754188,11.8406636641171,11.3839142988369
0.640000000000015,11.9999998382987,11.845433770234,11.3869992434316
0.659999999999997,11.9999998579552,11.8528254318603,11.3895165958284
0.680000000000007,11.9999999365812,11.8592031759533,11.3915707306622
0.700000000000017,11.9999999365812,11.8596718671918,11.3932469418525
0.719999999999999,11.9999998902215,11.8579977092025,11.3946147542316
0.740000000000009,11.9999997047827,11.8556758087723,11.3957308895559
0.760000000000019,11.9999996964358,11.8560047536068,11.3966416793192
0.780000000000001,11.9999996797421,11.8610406593014,11.3973849137505
0.800000000000011,11.9999995841094,11.8659809578863,11.3979914062997
0.820000000000022,11.9999992015784,11.863417078355,11.3984863069314
0.840000000000003,11.9999995121599,11.8595067983939,11.3988901222583
0.860000000000014,11.9999999780322,11.8597574641641,11.399219641307
0.879999999999995,11.9999999780322,11.8636962761024,11.3994885318086
0.900000000000006,11.9999996878669,11.8705128732825,11.3997079345369
0.920000000000016,12.0000002675229,11.877447440144,11.3998869042115
0.939999999999998,12.0000003019675,11.8817148124683,11.400033000945
0.960000000000008,12.0000003019675,11.88624719005,11.4001522999162
0.980000000000018,12.0000001770305,11.8935341314787,11.400249650004
1,12.000000152043,11.902701981222,11.4003290386926
1.02000000000001,12.000000152043,11.9073604867255,11.4003939225982
1.04000000000002,11.9999995537364,11.9111036081262,11.400446875043
1.06,11.9999998894861,11.9120843157812,11.4004900851821
1.08000000000001,11.9999999566361,11.9133804303482,11.4005253235879
1.10000000000002,11.9999999566361,11.9153453133961,11.4005540743878
1.12,11.9999994007297,11.9187182325152,11.4005775355532
1.14000000000001,11.9999994007297,11.9208648288891,11.4005965757025
1.16,-12.0000004950187,11.9175701511366,11.4006121714906
1.18000000000001,-12.0000004950187,11.9142412281741,11.4006249096692
1.20000000000002,-11.9999996516261,11.9139630558519,11.4006353042501
1.22,-11.9999996516261,11.6330631560251,11.4006436892446
1.24000000000001,-11.9999998267816,9.37143555199271,11.4006505315497
1.26000000000002,-12.0000005300856,6.51178141220961,7.20561195169584
1.28,-12.0000004980262,3.17804794677042,3.78238566503519
1.30000000000001,-12.0000004437539,0.391338525273173,0.988972119917788
1.32000000000002,-12.0000002266645,-1.92952543283367,-1.29050314476332
1.34,-12.0000001168644,-3.09206896079264,-3.15059563872946
1.36000000000001,-11.999999677664,-4.43157449957249,-4.66846440571836
1.38,-11.999999677664,-6.13829209823286,-5.90707238045851
1.40000000000001,-11.9999997557525,-7.54361056920076,-6.91779856509104
1.42000000000002,-12.0000000681065,-8.66380898436291,-7.74256911697156
1.44,-12.0000000022569,-8.6862293802116,-8.41559657533804
1.46000000000001,-11.9999997388584,-8.47802266533242,-8.96479890595268
1.48000000000002,-11.9999998322195,-8.52830284423543,-9.41295780105414
1.5,-12.0000002056639,-8.97224306329483,-9.77866346462999
1.52000000000001,-12.0000002374712,-9.50699771187969,-10.0770858619314
1.54000000000002,-12.0000003231788,-9.89476030265686,-10.320603848057
