t,inp,resp,fit
5.64,-5.95199996359518,10.8060096823756,10.8435392767155
5.66,-5.95199991661098,10.8071574648273,10.8517042435755
5.68,-5.95199999307462,10.7634330432661,10.858041100797
5.7,-5.95199992904645,10.1510694027751,10.8629592576656
5.72,-5.9520000201594,9.40734151785605,10.8667763356614
5.74,-5.95199991881095,6.83965344067463,9.75893729572148
5.76,-5.95199998512603,5.87098494003304,6.32072155926726
5.78,-5.95200009835042,3.82341448099317,3.65227636262231
5.8,-5.95200016829426,2.01467607593708,1.58126034877553
5.82,-5.95200012690517,-0.420074380779849,-0.0260828583023927
5.84,-5.95199994197605,-1.36210731028591,-1.27356343279868
5.86,-5.95200017714513,-2.40486841502084,-2.24174976578377
5.88,-5.95200018734511,-3.38739151207078,-2.993172138705
5.9,-5.95200005426559,-3.94599201671433,-3.57636111367855
5.92,-5.95199992118606,-4.28022446729849,-4.028981889889
5.94,-5.95200002633645,-4.55908113687967,-4.38026691772695
5.96,-5.95200009901403,-4.66420235106918,-4.65290388603508
5.98,-5.95199997023365,-4.8237112227584,-4.8645011321745
6,-5.95199989734133,-5.04858130222888,-5.02872458638522
6.02,-5.95200000331738,-5.16743946771749,-5.15618057705948
6.04,-5.95200006098702,-5.28221376009357,-5.25510084765365
6.06,-5.95200001544797,-5.38186968463184,-5.33187421449784
6.08,-5.95199998743753,-5.43591331529194,-5.39145906637054
6.1,-5.95199999307176,-5.45504099371181,-5.4377036395195
6.12,-5.95200000776849,-5.4831277925975,-5.47359465574228
6.14,-5.95199993589456,-5.56776222243174,-5.50145017565848
6.16,-4.4132646965863,-5.53456615855117,-5.52306922927404
6.18,-2.78400004937332,-5.51189471620022,-5.53984805627109
6.2,-2.78399991196596,-5.54042730657021,-5.55287032236035
6.22,-2.78399995360297,-5.4194047623612,-5.56297707838349
6.24,-2.78399994471038,-5.24296585895871,-5.57082106996841
6.26,-2.78399988391801,-4.89213906025539,-5.57690888158739
6.28,-2.78399995306364,-4.391830001257,-5.25762028666432
6.3,-2.78399999308074,-4.10517312845775,-4.66673981990671
6.32,-2.78400001778916,-3.86109860110378,-4.2081495598714
6.34,-2.78400014122416,-3.58917565132901,-3.8522315358693
6.36,-2.78400003125301,-3.40356227517905,-3.57599879647563
6.38,-2.78400002787378,-3.09728637543053,-3.36161086103524
6.4,-2.78400005168892,-2.94755963560342,-3.19522153225076
6.42,-2.78399996176732,-2.89664513932854,-3.06608455776293
6.44,-2.78400004606678,-2.80542698894912,-2.96585963033424
6.46,-2.78400010549006,-2.74433831241941,-2.88807375000931
6.48,-2.78400001522297,-2.72900110766602,-2.82770306503261
6.5,-2.78400004722898,-2.71671803771224,-2.780848568475
6.52,-2.78400003414671,-2.72588585186128,-2.74448417220504
6.54,-2.78399999899562,-2.72254913849453,-2.71626125908511
6.56,-2.7840000226985,-2.71789978516161,-2.69435709658623
6.58,-2.78399990737684,-2.71336715938409,-2.67735699569616
6.6,-2.7839998875441,-2.70305901643702,-2.66416297107396
6.62,-2.7839999454837,-2.69867124256843,-2.65392291888272
6.64,-2.78399994389491,-2.66286451493705,-2.64597547469935
6.66,-2.78399994389491,-2.64871648939811,-2.63980734959903
6.68,-1.88629223775597,-2.62012612211503,-2.63502019022384
6.7,5.08426734327735,-2.6200304777826,-2.63130478753871
6.72,6.36000005729368,-2.66198889017866,-2.62842120965874
6.74,6.36000010811376,-2.66767398987772,-2.62618323850927
6.76,6.3599998705083,-2.60122561879491,-2.62444631884099
6.78,6.35999989131751,-2.3717901088593,-2.62309827226153
6.8,6.36000003245678,-1.75277686520298,-2.43302058737323
6.82,6.3600001581437,-0.923579201657094,-0.817699200907341
6.84,6.3600001675611,0.0584289397561102,0.704605978393821
