t,inp,resp,fit
10.92,-11.9999999920547,-11.5252483792054,-11.4431740634409
10.94,-11.9999998956595,-11.5269167958186,-11.4431740661044
10.96,-11.9999998962956,-11.5258790383415,-11.4431740391438
10.98,-11.9999998971773,-11.5262461190776,-11.4431741286463
11,-12.0000003129055,-11.5326968725215,-11.4431741354308
11.02,-12.0000001301638,-11.5394683804041,-11.4431741140926
11.04,-11.9999999743541,-11.5438876385679,-11.443174074032
11.06,-12.0000002266821,-11.5527336401568,-11.4431740202152
11.08,-12.000000364945,-11.5474533324407,-11.4431739808341
11.1,-12.0000003703247,-11.5472173675975,-11.4431739521219
11.12,-12.0000003766179,-11.5367713303485,-11.4431740361803
11.14,-12.0000003967545,-11.5158535664131,-11.4431740517194
11.16,-10.7080023905038,-11.5044967859754,-11.443174023726
11.18,10.1615612200333,-11.485239438612,-11.443174066982
11.2,11.9999999640376,-11.4743116982255,-11.4431741337368
11.22,11.9999999574058,-11.4390570501424,-11.4431741841456
11.24,11.9999999023137,-11.4179249021023,-11.4431742227754
11.26,11.9999996657185,-10.2322707691112,-11.443174256252
11.28,11.9999996735934,-8.07046652442899,-11.1163749423928
11.3,11.9999998635129,-6.13085052352913,-5.59748945054915
11.32,11.9999995602743,-3.04858178353348,-1.0774672447732
11.34,11.9999995382492,1.432066251022,2.24362271843497
11.36,11.9999997906589,3.95207458553871,4.68379623621367
11.38,12.0000002697485,6.65757526639664,6.476715638605
11.4,12.0000003661052,8.34856169340845,7.79406461899829
11.42,12.0000003111348,9.24233116413097,8.76198789392834
11.44,11.9999997315852,9.93081706191497,9.47317022492424
11.46,12.0000000817329,10.2152028141775,9.99571201121791
11.48,12.0000003163225,10.4016925504784,10.3796500744105
11.5,11.9999996349521,10.5389620460735,10.661748997491
11.52,11.9999996517604,10.6283441267189,10.8690214333465
11.54,11.9999997359109,10.7849217998634,11.0213150090262
11.56,11.9999995485587,10.8811064254542,11.1332126901176
11.58,11.9999993505078,11.0526658858786,11.2154296902057
11.6,11.9999997076957,11.0921325250692,11.2758387567347
11.62,12.0000004974461,11.1797457172296,11.320224194791
11.64,12.0000004977596,11.33783458565,11.3528364354885
11.66,12.0000004667344,11.4443197020686,11.3767983269552
11.68,12.0000004166337,11.5085656631457,11.3944042986667
11.7,11.9999998868837,11.5417233321643,11.4073402505005
11.72,12.0000001627225,11.5466017471728,11.4168450419016
11.74,11.999999987895,11.5945295558761,11.4238288948174
11.76,12.0000001598642,11.6366599357861,11.428960286465
11.78,12.0000003318334,11.6769372344405,11.4327305727732
11.8,12.000000165592,11.7309424657563,11.4355007810096
11.82,11.9999996803433,11.7610789337519,11.4375360597523
11.84,12.0000003639309,11.7583398737714,11.4390315522225
11.86,12.0000005798305,11.7598528350354,11.4401303223014
11.88,12.0000007903359,11.8056738225363,11.440937688002
11.9,12.0000005720205,11.8165595494816,11.4415309441004
11.92,12.0000003537051,11.7785211474711,11.4419667974483
11.94,11.999999918206,11.7458257703769,11.4422869183083
11.96,11.9999999029031,11.7518185749446,11.442522300276
11.98,12.0000001183486,11.7262080369711,11.4426953019767
12,12.0000002022578,11.7213485200751,11.4428224683614
12.02,12.0000002861669,11.698467122699,11.4429158487443
12.04,12.0000003700761,11.689798289213,11.4429844048351
12.06,11.9999998806022,11.7004685006905,11.4430346663225
12.08,12.0000002265312,11.6883899376386,11.4430715921203
12.1,12.0000002701314,11.6837104701165,11.443098777875
12.12,12.0000004887008,11.6912373155464,11.4431187738543
12.14,12.0000006959901,11.7017364348835,11.4431334871404
12.16,12.0000000203278,11.7091798914862,11.4431443189632
12.18,11.999999876068,11.6969922932235,11.4431521538457
12.2,12.0000000282198,11.6674545493543,11.4431579980316
12.22,12.0000001645014,11.661919757637,11.4431623030802
12.24,12.0000000983325,11.6082281285262,11.4431655215034
12.26,12.0000005309977,11.5883255612076,11.4431679386743
12.28,12.0000005268553,11.5789106215222,11.4431695437899
12.3,12.000000193924,11.5735472838771,11.4431706866606
12.32,11.9999999531753,11.5288244471144,11.4431715648713
12.34,11.9999997195513,11.5278531113908,11.4431722446085
12.36,11.9999997707478,11.5147735145063,11.4431727273091
12.38,11.9999991244698,11.5217058134102,11.4431731914125
12.4,11.9999991244698,11.5179101965245,11.4431735313652
12.42,11.9999996340352,11.5074329297192,11.4431736969336
12.44,12.000000553924,11.5036342900453,11.4431737576899
12.46,12.0000006347279,11.4991989044051,11.4431737432376
12.48,12.0000000702969,11.4763048244703,11.4431737455684
12.5,12.0000001705683,11.4764333672471,11.4431735838107
12.52,12.0000000300901,11.4745420541986,11.4431734649592
12.54,12.000000115116,11.4684832144934,11.4431735065229
12.56,12.0000002001419,11.4573743829511,11.4431737697395
12.58,12.000000279881,11.456356066767,11.4431739835768
12.6,12.000000279881,11.4531644041431,11.4431739979261
12.62,12.0000000902571,11.4593498354805,11.443174033832
12.64,12.0000000865895,11.4796758621317,11.4431740246812
12.66,12.0000002173188,11.4971083886255,11.4431740394642
12.68,12.0000003724072,11.5042873492972,11.4431740718325
12.7,12.000000373925,11.5085108792255,11.4431741157845
12.72,12.0000003754427,11.5093854376508,11.4431741480782
12.74,11.9999997954831,11.4799647832489,11.4431741238424
12.76,12.0000001211422,11.4589396993201,11.4431741051075
12.78,12.0000004325183,11.4451642580826,11.4431741244087
12.8,11.9999996036176,11.4451642580826,11.4431741778186
12.82,12.0000001441473,11.4181708583381,11.4431742174454
12.84,12.0000002210903,11.4181708583381,11.4431742469452
12.86,11.9999998034306,11.4183560786784,11.4431741219245
12.88,11.9999998034306,11.4151675240243,11.4431741124381
12.9,11.9999997838225,11.4205232903756,11.4431741842277
12.92,11.9999997610845,11.4400405002301,11.4431740273122
12.94,11.9999997383465,11.4440975583331,11.4431740487405
12.96,12.0000002560529,11.483685789616,11.443174083947
12.98,12.0000000714616,11.489931603667,11.4431740041718
13,11.9999998111497,11.4978592903805,11.4431739455568
13.02,11.9999998217818,11.5100956618172,11.4431738975298
13.04,12.000000163624,11.5225243627414,11.4431738564905
13.06,11.9999998386426,11.5286278738792,11.4431738205854
13.08,11.9999996819669,11.5323858357073,11.4431739251534
13.1,11.9999991511933,11.5314647624574,11.443173955294
13.12,11.999999705986,11.5453515911419,11.4431739115963
13.14,12.0000001982457,11.5550540000766,11.4431738821787
13.16,12.0000001982457,11.5444482551594,11.4431739470301
13.18,11.999999880547,11.5231192997979,11.4431739124785
13.2,12.000000000804,11.5042458403752,11.443173847462
13.22,12.0000001043374,11.4727490333298,11.4431736654366
13.24,11.9999999579615,11.46212443341,11.4431736720231
13.26,11.9999998430678,11.4487710134731,11.4431738013753
13.28,12.0000001950125,11.4379034415423,11.4431738964169
13.3,12.0000002380878,11.4429918795651,11.4431738858898
13.32,12.0000001577168,11.443437946286,11.4431739085729
13.34,12.0000000609261,11.4338854183802,11.4431739514272
13.36,11.9999999575319,11.4334795625594,11.4431739458899
13.38,12.0000004848307,11.4214764356414,11.4431739127601
13.4,12.000000512636,11.4270167806012,11.4431739774392
13.42,12.0000005404413,11.4319636879862,11.4431740358577
13.44,12.0000005483075,11.4503440729541,11.4431740584516
13.46,12.0000002801432,11.4746941823803,11.4431740505702
13.48,12.0000002801432,11.4930063386999,11.4431740186267
13.5,11.9999998587248,11.5020217128909,11.4431741285316
13.52,11.9999997095044,11.5001019271311,11.4431742163175
13.54,12.0000000080439,11.5038936285417,11.4431742878514
13.56,11.9999997785249,11.515848721295,11.4431743424006
13.58,11.9999995019595,11.5435437384594,11.4431743146509
13.6,12.0000003444021,11.5503244670461,11.4431742942618
13.62,11.999999267197,11.5557241630254,11.4431741726869
13.64,11.9999998716716,11.5574819200647,11.4431740456157
13.66,12.0000004231173,11.5655637193595,11.4431740277629
13.68,12.0000001927242,11.5786759302506,11.4431739565908
13.7,11.9999999769628,11.5709659979586,11.4431738343422
13.72,11.9999999769628,11.5623301439559,11.4431739576083
13.74,12.0000002793774,11.5603729805062,11.4431737757088
13.76,12.0000003282062,11.5669928797647,11.4431737949544
13.78,12.0000003653523,11.5679276389501,11.4431739485785
13.8,12.0000002360204,11.5818739788636,11.4431740031779
13.82,12.0000001576973,11.5908613606562,11.44317398872
13.84,11.9999997285268,11.592328158127,11.4431739780971
13.86,11.9999999420112,11.5917327094362,11.4431740467849
13.88,12.0000006526299,11.5830907437635,11.4431741096042
13.9,11.9999998542604,11.5662905888275,11.4431741651564
13.92,12.0000002851212,11.5466546236738,11.4431741732602
13.94,12.0000000805397,11.5474391955948,11.4431741594033
13.96,11.9999999053292,11.5571333876189,11.4431740406671
13.98,12.0000001590097,11.5733948207212,11.4431740074245
14,12.0000003120997,11.5976795116905,11.4431741627442
14.02,11.9999997310832,11.5907810783129,11.443174074925
14.04,12.0000003014976,11.5811363763144,11.4431741193821
14.06,12.000000111445,11.5584810088637,11.4431741003
14.08,11.9999999240769,11.5363149408562,11.4431740419615
14.1,11.9999999240769,11.5335294415889,11.4431740632634
14.12,12.0000001760242,11.5320630184328,11.4431741176378
14.14,12.0000000926294,11.528814205935,11.4431740106265
14.16,11.9999997312956,11.525007063243,11.443174076281
14.18,12.0000000567914,11.5644720064759,11.4431740764487
14.2,11.9999994847302,11.5745876951704,11.4431740291787
14.22,11.9999997524974,11.5727123109146,11.4431739944471
14.24,11.9999999896864,11.5933041487975,11.4431740326559
14.26,11.9999999896864,11.6064473688882,11.4431740396358
14.28,12.0000003266537,11.611255203151,11.4431739533682
14.3,12.0000003270961,11.6127545560955,11.4431739723142
14.32,12.0000003530043,11.613087156329,11.443173841537
14.34,12.0000003026139,11.6147378035748,11.4431738131777
14.36,12.0000000275454,11.6381863095306,11.4431738523355
14.38,12.0000000533578,11.6421008754287,11.4431738811068
14.4,11.9999998447867,11.6490249371535,11.4431739874793
14.42,-8.12537804425223,11.6547391485689,11.4431740657486
14.44,-11.9999999582096,11.6604119621397,11.4431741298102
14.46,-11.9999999696797,11.6206113553018,11.4431741641337
14.48,-11.9999999806544,11.4084309912964,11.4431741197768
14.5,-11.9999999916466,10.1105740480566,11.4431740937146
14.52,-12.0000004985978,7.16729748180529,11.4431740218091
14.54,-11.9999998714679,4.83653006609151,6.35263965816614
14.56,-11.9999999470941,1.03885481393287,1.6323144709564
14.58,-12.0000000924503,0.0375092612656027,-1.83594827415141
14.6,-12.0000002378065,-2.56181649977332,-4.3842571289603
14.62,-11.9999999692243,-7.03751292257827,-6.2566291201615
14.64,-12.0000000092175,-8.97357249230353,-7.6323560805649
14.66,-11.999999678068,-9.99951190239474,-8.64317241677289
14.68,-11.9999997865752,-10.6195014878327,-9.38587055500248
14.7,-11.9999998880853,-10.6901237821709,-9.93156864844265
14.72,-11.9999998880853,-10.6224859276304,-10.3325207999279
14.74,-11.9999995953416,-10.6430260973666,-10.6271206490007
14.76,-12.0000003973496,-10.8536607036452,-10.8435781360648
14.78,-11.9999994991484,-11.1272704983853,-11.0026203656786
14.8,-11.9999996830416,-11.3994597014539,-11.1194767997342
14.82,-11.9999998550667,-11.4498821488395,-11.2053371846755
14.84,-11.9999998550667,-11.6669721347309,-11.2684231718296
14.86,-11.9999997486506,-11.8180242792236,-11.314775577776
14.88,-11.9999996255712,-11.8275076081108,-11.3488332483279
14.9,-12.0000005237103,-11.8010886958714,-11.3738569220701
14.92,-12.0000005280774,-11.6980942924239,-11.3922431330689
14.94,-12.0000005324446,-11.6980942924239,-11.4057524599564
14.96,-12.000000536746,-11.5156780742969,-11.4156784487936
14.98,-12.0000005407951,-11.2735798548797,-11.4229715501884
15,-12.0000006030324,-11.1233727246092,-11.4283301311944
15.02,-11.9999999385752,-11.0143199580605,-11.4322675800909
15.04,-11.9999998119241,-10.9398099769562,-11.4351606249512
15.06,-11.999999690109,-10.877145411763,-11.4372862931026
15.08,-11.999999884438,-10.8483227046531,-11.4388481305809
15.1,-12.000000833244,-10.8230988005212,-11.4399956929533
15.12,-12.0000007258365,-10.8211887108998,-11.4408388810752
15.14,-12.0000004841088,-10.8267926373994,-11.44145824616
15.16,-11.9999998277373,-10.828073419186,-11.4419132931209
15.18,-12.0000000188404,-10.828073419186,-11.4422476084307
15.2,-12.0000000188404,-10.8426674532674,-11.4424932960283
15.22,-11.9999998483159,-10.8637541187944,-11.4426740551809
15.24,-11.9999998333304,-10.8729922022013,-11.4428068409465
15.26,-11.9999999036562,-10.8793568849815,-11.4429043442521
15.28,-12.0000000349733,-10.9089336042642,-11.4429758188613
15.3,-12.0000002650695,-10.9188363201768,-11.443028383226
15.32,-12.0000002845835,-11.013946296649,-11.4430670049353
15.34,-12.0000001579732,-11.0260721970242,-11.4430953391348
15.36,-12.0000000107014,-11.0926534249555,-11.4431161539203
15.38,-11.9999998632765,-11.254787991791,-11.443131465389
15.4,-11.9999997201465,-11.3707120663525,-11.4431427487185
15.42,-11.9999998498213,-11.4450087808022,-11.4431510973548
15.44,-11.9999999455625,-11.5124931638548,-11.4431572364579
15.46,-12.0000001253055,-11.5487498776072,-11.4431617151439
15.48,-12.0000002961963,-11.5738475905169,-11.443164968611
15.5,-11.9999999014241,-11.5932419096162,-11.4431673218087
15.52,-11.9999996401316,-11.6019440815224,-11.4431690146192
15.54,-11.9999998481696,-11.6378044760337,-11.4431702912132
15.56,-11.9999993063841,-11.641615314679,-11.4431712534085
15.58,-11.9999999265452,-11.6615673221949,-11.4431720058467
15.6,-12.0000004499401,-11.6665866942836,-11.4431726019265
15.62,-12.0000000514159,-11.6645009095238,-11.4431729400426
15.64,-11.9999997092147,-11.6643916750547,-11.4431731223821
15.66,-12.000000171584,-11.6663341916783,-11.4431733089775
15.68,-11.9999999878732,-11.6634573352364,-11.4431733090388
15.7,-12.0000000934717,-11.6500010639095,-11.4431734659481
15.72,-11.9999999169873,-11.6377255981152,-11.4431737136253
15.74,-12.000000252677,-11.6349053611388,-11.4431737948032
15.76,-12.0000005472499,-11.6260295546906,-11.4431737678921
15.78,-12.0000002541849,-11.5722563119655,-11.4431738650713
15.8,-11.9999998332188,-11.5569522537316,-11.4431738900057
15.82,-11.9999997008706,-11.5142685937691,-11.4431739350365
15.84,-11.999999696654,-11.4534918524409,-11.4431739234828
15.86,-11.9999998682152,-11.4200218019859,-11.4431739999034
15.88,-12.0000004681882,-11.4067180918193,-11.4431741305631
15.9,-12.000000145649,-11.4154244855249,-11.4431741524372
15.92,-12.0000004535259,-11.4332404763804,-11.4431740620297
15.94,-12.0000002637198,-11.440586672906,-11.4431739621263
15.96,-12.0000000783125,-11.4582429445647,-11.4431738876557
15.98,-12.0000000783125,-11.4853979186472,-11.4431738763333
16,-12.0000000850716,-11.504107533818,-11.4431740197719
16.02,-11.9999996482209,-11.5251237046008,-11.4431740435801
16.04,-11.9999992400111,-11.5323127001334,-11.4431741389479
16.06,-11.9999992400111,-11.5298812538643,-11.4431741610098
16.08,-11.9999993822781,-11.5222131041025,-11.4431741303226
16.1,-11.999999344978,-11.526697029038,-11.4431741077752
16.12,-11.9999997335969,-11.5188615163474,-11.4431740929181
16.14,-12.0000001755008,-11.522876164371,-11.4431739715044
16.16,-12.0000003693949,-11.5232146587091,-11.4431737790425
16.18,-12.0000001749591,-11.5230042462364,-11.443173637631
16.2,-11.9999999844888,-11.5229119195526,-11.4431735697139
16.22,-11.9999998990546,-11.5244250202048,-11.4431735103771
16.24,-12.000000490883,-11.5278969635978,-11.443173565077
16.26,-12.0000001878011,-11.5281929856929,-11.4431737170434
16.28,-12.0000001089368,-11.5176326231155,-11.4431738777447
16.3,-12.0000002806241,-11.5039510865853,-11.4431739466392
16.32,-12.00000044757,-11.5097452341767,-11.4431739490818
16.34,-12.0000003210791,-11.5158384056712,-11.4431739292667
16.36,-12.0000001945882,-11.5106589777,-11.4431740644052
16.38,-12.0000002878225,-11.500270849239,-11.4431740870365
16.4,-12.0000003903719,-11.5003663726114,-11.4431740837168
16.42,-12.0000002227904,-11.505763570147,-11.4431741247045
16.44,-12.0000001135741,-11.5038147006811,-11.4431741970476
16.46,-12.0000000396707,-11.5038147006811,-11.4431742182071
16.48,-12.0000002609762,-11.4981355935081,-11.4431742017593
16.5,-11.9999997015168,-11.496585735403,-11.443174213257
16.52,-11.999999849448,-11.4894708801942,-11.4431742476439
16.54,-11.9999998639202,-11.4863121559769,-11.4431742305215
16.56,-11.999999820559,-11.4833876559201,-11.4431741903155
16.58,-11.9999998919001,-11.4690984111964,-11.4431741420809
16.6,-11.999999961293,-11.4569530464256,-11.4431741626178
16.62,-11.9999997500395,-11.4569600506227,-11.443174036197
16.64,-11.9999997266264,-11.4573920506793,-11.4431739807271
16.66,-11.9999995411624,-11.4576402794555,-11.4431739436311
16.68,-11.9999997109146,-11.4641620199197,-11.443173905407
16.7,-11.9999999131166,-11.4786701513039,-11.4431738953669
16.72,-11.9999998145437,-11.493938679465,-11.4431739055423
16.74,-11.9999995287076,-11.5062629802369,-11.4431738595839
16.76,-11.9999993083746,-11.5073149328604,-11.4431738198939
16.78,-12.0000000115872,-11.5102143311643,-11.4431737438201
