-7.9992,0.00079793,-0.00029404,-0.00038599,1.2074e-05,1.2027e-05
-7.9943,0.0060046,-6.3011e-05,-0.00017352,1.0868e-05,1.0816e-05
-7.983,0.018169,-1.593e-05,-4.1148e-05,8.3723e-06,8.3065e-06
-7.9652,0.037943,3.8898e-05,3.4075e-05,5.0465e-06,4.9582e-06
-7.941,0.064986,8.201e-05,7.7979e-05,1.8229e-06,1.7035e-06
-7.9112,0.098683,1.9764e-05,1.2405e-05,-1.3494e-07,-2.9469e-07
-7.8762,0.13865,7.8974e-05,7.6075e-05,4.4843e-07,2.3883e-07
-7.8367,0.18403,0.00012268,0.00011967,4.8741e-06,4.6051e-06
-7.7936,0.2338,5.1871e-05,4.6655e-05,4.3655e-06,4.0929e-06
-7.7477,0.28731,8.8055e-05,8.9583e-05,2.1358e-06,1.9069e-06
-7.6996,0.34383,3.2493e-05,2.4513e-05,1.1699e-06,1.0199e-06
-7.6497,0.40291,6.7948e-05,7.1157e-05,1.6681e-06,1.6358e-06
-7.5987,0.46402,1.9021e-05,6.54e-06,1.6045e-06,1.6282e-06
-7.5468,0.52691,5.1312e-05,5.3254e-05,1.0351e-06,8.6949e-07
-7.4945,0.59123,5.5628e-06,-1.4666e-05,-7.2365e-08,-6.8324e-07
-7.4418,0.65693,3.4229e-05,3.1437e-05,-2.9749e-06,-4.0913e-06
-7.3892,0.72387,-9.0621e-06,-4.1227e-05,-5.6874e-06,-7.3474e-06
-7.3365,0.79222,1.8057e-05,7.3839e-06,-8.2014e-06,-1.0444e-05
-7.2842,0.86178,4.3415e-05,5.8998e-05,-1.0499e-05,-1.3361e-05
-7.2327,0.93209,-7.8858e-06,-4.0161e-05,-1.0742e-05,-1.2627e-05
-7.182,1.0032,8.9909e-06,-1.8517e-06,-9.751e-06,-8.7977e-06
-7.1325,1.075,3.046e-05,5.2102e-05,-7.272e-06,-4.7392e-06
-7.0843,1.147,-1.2127e-05,-5.4791e-05,-6.9831e-06,-2.0826e-06
-7.0377,1.2198,6.1238e-07,-1.9027e-05,-8.797e-06,-7.8581e-07
-6.9927,1.2933,1.4358e-05,3.7927e-05,-1.2632e-05,-8.1079e-07
-6.9495,1.3672,1.7357e-05,7.9791e-05,-1.8368e-05,-2.1019e-06
-6.9084,1.4409,-2.6918e-05,-4.7057e-05,-3.0766e-05,2.0286e-05
-6.8696,1.5145,-1.95e-05,8.7496e-05,-4.5519e-05,5.1346e-05
-6.8332,1.5881,-5.1507e-05,-8.5949e-06,-4.5669e-05,6.2654e-05
-6.7992,1.6619,-3.7002e-05,4.4969e-05,-3.82e-05,5.9832e-05
-6.7676,1.7361,-2.3333e-05,9.9936e-05,-2.6743e-05,4.8391e-05
-6.7386,1.8107,-1.3088e-05,-3.9605e-05,1.1879e-06,3.0404e-06
-6.7123,1.8859,2.2183e-05,-3.4501e-05,2.9316e-05,-4.4755e-05
-6.6886,1.962,4.1214e-05,-5.4631e-06,4.7962e-05,-7.5485e-05
-6.6676,2.0386,6.1894e-05,-0.00013407,5.8415e-05,-9.1467e-05
-6.6495,2.116,6.343e-05,-8.2232e-05,6.2134e-05,-9.5294e-05
-6.6343,2.1943,5.3882e-05,-0.0001252,-2.6288e-05,4.7384e-05
-6.6221,2.2739,-0.00012722,0.00022676,-0.00023148,0.00037464
-6.6129,2.3549,-0.0003299,0.00050918,-0.00045644,0.0007332
