-9.2277,-5.0275,-0.41959,-0.41968,-0.42629,-0.42629
-9.1589,-5.0321,-0.4332,-0.4333,-0.44047,-0.44047
-9.085,-5.0368,-0.44788,-0.44798,-0.45562,-0.45562
-9.0072,-5.0414,-0.46342,-0.46352,-0.47152,-0.47152
-8.9264,-5.0461,-0.47967,-0.47971,-0.48797,-0.48797
-8.8431,-5.0507,-0.49633,-0.49639,-0.50487,-0.50487
-8.7579,-5.0552,-0.51343,-0.51345,-0.52207,-0.52207
-8.6711,-5.0596,-0.53073,-0.53078,-0.53952,-0.53952
-8.5833,-5.064,-0.54832,-0.54833,-0.55716,-0.55716
-8.4945,-5.0683,-0.56599,-0.56604,-0.57493,-0.57493
-8.4053,-5.0725,-0.58379,-0.58383,-0.59268,-0.59268
-8.3159,-5.0766,-0.60148,-0.60148,-0.61026,-0.61026
-8.2265,-5.0806,-0.61907,-0.61905,-0.62783,-0.62783
-8.1368,-5.0845,-0.63659,-0.63662,-0.6454,-0.6454
-8.047,-5.0883,-0.65418,-0.65417,-0.66294,-0.66294
-7.9573,-5.0921,-0.67148,-0.67151,-0.68004,-0.68004
-7.8677,-5.0958,-0.68855,-0.68854,-0.69703,-0.69703
-7.7783,-5.0994,-0.70551,-0.70549,-0.71394,-0.71394
-7.689,-5.1029,-0.72236,-0.72239,-0.73081,-0.73081
-7.5998,-5.1064,-0.73914,-0.73913,-0.74728,-0.74728
-7.5108,-5.1098,-0.75534,-0.75535,-0.7634,-0.7634
-7.4219,-5.1132,-0.77139,-0.77143,-0.77944,-0.77944
-7.3335,-5.1165,-0.78742,-0.78741,-0.79536,-0.79536
-7.2455,-5.1197,-0.80329,-0.80327,-0.81108,-0.81108
-7.1578,-5.1229,-0.81852,-0.81854,-0.82597,-0.82597
-7.0703,-5.1261,-0.8334,-0.83338,-0.84077,-0.84077
-6.9831,-5.1292,-0.84813,-0.84815,-0.8555,-0.8555
-6.8963,-5.1322,-0.86285,-0.86283,-0.87014,-0.87014
-6.8098,-5.1352,-0.8772,-0.87722,-0.88403,-0.88403
-6.7238,-5.1382,-0.89076,-0.89072,-0.8974,-0.8974
-6.6379,-5.1411,-0.90405,-0.90406,-0.91071,-0.91071
-6.5521,-5.144,-0.91736,-0.91734,-0.92397,-0.92397
-6.4665,-5.1468,-0.93055,-0.93057,-0.93712,-0.93712
-6.381,-5.1496,-0.94306,-0.94304,-0.94895,-0.94895
-6.2957,-5.1523,-0.95483,-0.95485,-0.96074,-0.96074
-6.2106,-5.155,-0.96662,-0.96661,-0.97246,-0.97246
-6.1257,-5.1576,-0.97829,-0.97831,-0.98413,-0.98413
-6.041,-5.1602,-0.98979,-0.98977,-0.99504,-0.99504
-5.9566,-5.1628,-1,-1,-1.005,-1.005
-5.8726,-5.1652,-1.01,-1.01,-1.0149,-1.0149
-5.789,-5.1677,-1.0198,-1.0198,-1.0247,-1.0247
-5.7057,-5.17,-1.0296,-1.0296,-1.0345,-1.0345
-5.6227,-5.1723,-1.0388,-1.0388,-1.0428,-1.0428
-5.54,-5.1746,-1.0467,-1.0467,-1.0506,-1.0506
-5.4575,-5.1767,-1.0545,-1.0545,-1.0584,-1.0584
-5.3751,-5.1789,-1.0622,-1.0622,-1.0661,-1.0661
-5.2929,-5.1809,-1.07,-1.07,-1.0738,-1.0738
-5.2107,-5.1829,-1.0765,-1.0765,-1.0793,-1.0793
-5.1287,-5.1848,-1.0821,-1.0821,-1.0848,-1.0848
-5.0466,-5.1866,-1.0876,-1.0876,-1.0904,-1.0904
-4.9646,-5.1883,-1.0931,-1.0931,-1.0958,-1.0958
-4.8828,-5.19,-1.0986,-1.0986,-1.1007,-1.1007
-4.8009,-5.1916,-1.1022,-1.1023,-1.1038,-1.1038
-4.7191,-5.1931,-1.1053,-1.1053,-1.1068,-1.1068
-4.6372,-5.1945,-1.1082,-1.1082,-1.1097,-1.1097
-4.5552,-5.1959,-1.1113,-1.1112,-1.1127,-1.1127
-4.473,-5.1972,-1.1139,-1.1139,-1.1145,-1.1145
-4.3909,-5.1983,-1.1145,-1.1145,-1.1146,-1.1146
-4.3089,-5.1994,-1.1147,-1.1147,-1.1148,-1.1148
-4.2272,-5.2004,-1.1149,-1.1149,-1.115,-1.115
-4.1458,-5.2013,-1.1151,-1.1151,-1.1151,-1.1151
-4.0644,-5.2021,-1.1146,-1.1146,-1.1132,-1.1132
-3.9831,-5.2028,-1.1117,-1.1118,-1.1103,-1.1103
-3.9018,-5.2034,-1.1088,-1.1088,-1.1073,-1.1073
-3.8205,-5.204,-1.1058,-1.1058,-1.1043,-1.1043
-3.7392,-5.2044,-1.1029,-1.1029,-1.1014,-1.1014
-3.6579,-5.2047,-1.0987,-1.0987,-1.0955,-1.0955
-3.5764,-5.2049,-1.0923,-1.0922,-1.089,-1.089
-3.4946,-5.205,-1.0857,-1.0857,-1.0825,-1.0825
-3.4128,-5.2049,-1.0792,-1.0793,-1.076,-1.076
-3.3311,-5.2048,-1.0728,-1.0728,-1.0695,-1.0695
-3.2495,-5.2045,-1.0643,-1.0642,-1.059,-1.059
-3.1679,-5.2042,-1.0538,-1.0538,-1.0486,-1.0486
-3.0863,-5.2037,-1.0435,-1.0435,-1.0383,-1.0383
-3.0048,-5.2031,-1.0331,-1.0331,-1.028,-1.028
-2.9232,-5.2023,-1.0228,-1.0228,-1.0167,-1.0167
-2.8415,-5.2014,-1.0093,-1.0094,-1.002,-1.002
-2.7596,-5.2004,-0.99465,-0.99463,-0.98728,-0.98728
-2.6775,-5.1993,-0.9799,-0.97992,-0.97256,-0.97256
