-9.4992,8.366e-10,-0.00037956,6.6989e-07,6.7291e-07,6.7291e-07
-9.4939,3.3319e-09,-0.000258,6.8385e-07,7.0055e-07,7.0055e-07
-9.4804,7.4064e-09,-0.00014387,7.3167e-07,7.7101e-07,7.7101e-07
-9.4567,1.2994e-08,-1.3687e-05,8.281e-07,8.942e-07,8.942e-07
-9.4225,2.011e-08,9.6484e-06,9.7857e-07,1.072e-06,1.072e-06
-9.3782,2.8876e-08,0.0001069,1.1831e-06,1.3026e-06,1.3026e-06
-9.3247,3.9532e-08,9.5583e-05,1.438e-06,1.5808e-06,1.5808e-06
-9.2631,5.2405e-08,0.00010122,1.7377e-06,1.9011e-06,1.9011e-06
-9.1944,6.7844e-08,0.00010683,1.9644e-06,1.5124e-06,1.5124e-06
-9.1199,8.4015e-08,0.00011146,4.1198e-07,-7.1506e-07,-7.1506e-07
-9.0405,9.5216e-08,4.9453e-05,-1.8903e-06,-3.0881e-06,-3.0881e-06
-8.957,9.5464e-08,7.7726e-05,-4.3275e-06,-5.5855e-06,-5.5855e-06
-8.8701,7.9162e-08,8.5979e-05,-6.8768e-06,-8.1822e-06,-8.1822e-06
-8.7807,4.1938e-08,2.8203e-05,-8.6466e-06,-7.4276e-06,-7.4276e-06
-8.6894,-1.3284e-08,5.7281e-06,-5.1438e-06,-2.8464e-06,-2.8464e-06
-8.5962,-7.8086e-08,5.3946e-05,-5.1888e-07,1.8244e-06,1.8244e-06
-8.5017,-1.3723e-07,2.1261e-05,4.1886e-06,6.5626e-06,6.5626e-06
-8.4061,-1.7528e-07,3.9965e-05,8.9268e-06,1.094e-05,1.094e-05
-8.3097,-1.7964e-07,1.7417e-05,1.2563e-05,1.419e-05,1.419e-05
-8.2126,-1.4348e-07,8.9125e-06,1.5825e-05,1.7465e-05,1.7465e-05
-8.1147,-6.2391e-08,6.1636e-05,1.9111e-05,2.0763e-05,2.0763e-05
-8.0165,6.4407e-08,3.0892e-05,2.2053e-05,1.6917e-05,1.6891e-05
-7.918,2.162e-07,-4.0855e-06,2.9779e-06,-1.0809e-05,-1.0949e-05
-7.8192,3.2252e-07,-3.8468e-05,-2.4907e-05,-3.8629e-05,-3.8883e-05
-7.72,3.0951e-07,-1.4407e-05,-5.2897e-05,-6.6553e-05,-6.6921e-05
-7.6207,1.1233e-07,-7.2389e-05,-7.8702e-05,-6.9594e-05,-6.9906e-05
-7.5214,-2.4598e-07,-6.8793e-05,-3.6667e-05,-3.6243e-06,-3.4029e-06
-7.4218,-5.8606e-07,5.8613e-05,2.9913e-05,6.2496e-05,6.3252e-05
-7.3221,-7.2273e-07,9.7526e-05,9.6601e-05,0.00012866,0.00012995
-7.2224,-4.921e-07,0.00014079,0.00015319,0.00013893,0.00014008
-7.1226,8.6354e-08,7.0138e-05,8.6499e-05,3.3262e-05,3.2874e-05
-7.0226,7.2291e-07,1.7161e-05,-2.0817e-05,-7.2604e-05,-7.4534e-05
-6.9227,1.1082e-06,-0.00012076,-0.00012822,-0.00017841,-0.00018188
-6.8229,9.7355e-07,-0.00021291,-0.00020616,-0.00015465,-0.00015772
-6.7232,4.2566e-07,-3.1538e-05,-4.692e-05,6.3591e-05,6.3846e-05
-6.6236,4.1254e-08,0.00016587,0.00017448,0.00028149,0.00028506
-6.5241,4.0945e-07,0.00037437,0.00039556,0.00049917,0.00050605
-6.4246,2.0215e-06,0.00049621,0.0005229,0.00032545,0.00033147
-6.3249,4.3162e-06,4.5057e-05,1.3309e-05,-0.00030521,-0.00030494
-6.2253,5.6159e-06,-0.00061689,-0.00062298,-0.00093542,-0.00094089
-6.1258,4.2697e-06,-0.0012616,-0.0012585,-0.0015648,-0.001576
-6.0264,-1.0871e-06,-0.001689,-0.0016829,-0.0014006,-0.0014082
-5.9267,-9.6899e-06,-0.00097581,-0.00095834,-0.00051243,-0.00050796
-5.8268,-1.8824e-05,-5.4212e-05,-5.6632e-05,0.00037865,0.00039526
-5.7266,-2.5773e-05,0.00082155,0.00084788,0.0012722,0.0013009
-5.6263,-2.7986e-05,0.0019569,0.0019392,0.0027945,0.0028041
-5.5261,-2.1949e-05,0.0037729,0.0037552,0.004736,0.0047055
-5.4261,-3.5982e-06,0.0056948,0.0056543,0.0066727,0.0066022
-5.3262,3.0536e-05,0.0076224,0.0075495,0.0086067,0.0084963
-5.2263,8.1275e-05,0.0060857,0.0060164,0.00032949,0.00030074
-5.1263,0.00012732,-0.0061971,-0.0061908,-0.012793,-0.012682
-5.0264,0.00013439,-0.019345,-0.019168,-0.025899,-0.025649
-4.9267,7.0888e-05,-0.032482,-0.032128,-0.038998,-0.038609
-4.8269,-9.3057e-05,-0.050214,-0.049948,-0.065081,-0.065009
-4.7275,-0.00041,-0.08026,-0.080421,-0.09544,-0.095832
-4.6283,-0.00093959,-0.11065,-0.11126,-0.12584,-0.1267
-4.5293,-0.0017323,-0.14112,-0.14218,-0.15638,-0.15769
-4.4305,-0.0028308,-0.1761,-0.17713,-0.19817,-0.19858
-4.3323,-0.0042866,-0.22046,-0.22027,-0.24276,-0.24196
-4.2346,-0.0061484,-0.26512,-0.26371,-0.28746,-0.28548
-4.1374,-0.0084534,-0.30992,-0.30735,-0.33237,-0.32925
-4.0406,-0.011229,-0.35744,-0.35475,-0.38386,-0.38209
-3.9443,-0.014509,-0.41045,-0.40962,-0.437,-0.43711
-3.8486,-0.018324,-0.46354,-0.46459,-0.49012,-0.492
-3.7537,-0.022692,-0.51661,-0.51933,-0.54305,-0.54657
-3.6596,-0.027617,-0.56909,-0.57256,-0.59467,-0.59732
-3.5663,-0.033087,-0.62015,-0.6219,-0.6455,-0.64642
-3.4736,-0.039074,-0.67078,-0.67093,-0.69602,-0.69538
-3.3816,-0.045546,-0.72111,-0.71978,-0.74608,-0.7441
-3.2903,-0.052464,-0.77105,-0.76742,-0.7961,-0.78887
