9.5012,0.0025489,1.3989,1.4086
9.5032,0.01286,1.3587,1.3893
9.5041,0.03308,1.4067,1.4171
9.5033,0.063305,1.4201,1.404
9.5005,0.10287,1.4034,1.4164
9.495,0.15101,1.3965,1.4011
9.487,0.20646,1.3953,1.4229
9.4764,0.26772,1.3963,1.4336
9.4634,0.33363,1.4042,1.4112
9.4481,0.40297,1.3995,1.4125
9.4306,0.47477,1.4526,1.3788
9.4112,0.54804,1.4272,1.3648
9.3899,0.62223,1.4124,1.3718
9.3667,0.69673,1.4221,1.4141
9.3417,0.77124,1.407,1.3952
9.3149,0.84542,1.4368,1.3971
9.2863,0.91927,1.3919,1.4099
9.2558,0.99258,1.3759,1.4475
9.2238,1.0648,1.3702,1.4486
9.1905,1.1359,1.4122,1.395
9.156,1.2055,1.4561,1.394
9.1202,1.2741,1.3808,1.437
9.0828,1.3421,1.3986,1.4064
9.044,1.4092,1.4562,1.3971
9.004,1.4753,1.4216,1.3853
8.963,1.5402,1.4129,1.4065
8.9211,1.6037,1.415,1.421
8.8785,1.6659,1.4123,1.4181
8.8354,1.7267,1.4271,1.3975
8.7916,1.7862,1.3633,1.4378
8.7469,1.8446,1.3932,1.4271
8.7015,1.9019,1.3767,1.4257
8.6554,1.9583,1.3886,1.442
8.6086,2.0135,1.4116,1.3863
8.5613,2.0675,1.3904,1.429
8.5138,2.1201,1.3983,1.4065
8.4661,2.1712,1.4245,1.4186
8.4183,2.221,1.4136,1.4403
8.3706,2.2692,1.4312,1.3842
8.3228,2.316,1.3777,1.4353
8.2748,2.3614,1.3934,1.422
8.2268,2.4053,1.4004,1.3912
8.1789,2.4478,1.3931,1.4246
8.1314,2.4886,1.4571,1.3973
8.0842,2.5278,1.4298,1.4029
8.0374,2.5655,1.4201,1.421
7.9907,2.6018,1.4608,1.3925
7.9441,2.6368,1.4336,1.3929
7.897,2.6707,1.402,1.391
7.8493,2.7035,1.4004,1.3801
7.8013,2.7353,1.4048,1.3882
7.7526,2.7661,1.3966,1.4185
7.7036,2.796,1.4306,1.4149
7.6547,2.8248,1.4234,1.4143
7.6058,2.8526,1.4149,1.4274
7.5571,2.8792,1.4173,1.4041
7.5084,2.9048,1.4227,1.4269
7.4595,2.9294,1.3765,1.3996
7.4103,2.9531,1.3955,1.4184
7.3608,2.9759,1.4048,1.4173
7.3109,2.9979,1.4381,1.4566
7.2608,3.019,1.4136,1.3668
7.2107,3.039,1.3832,1.41
7.1606,3.0581,1.3846,1.4272
7.1102,3.0765,1.3812,1.4401
7.0602,3.0939,1.4557,1.3208
7.01,3.1103,1.3866,1.3845
6.9598,3.1259,1.4403,1.3744
6.9098,3.1406,1.4378,1.3999
6.8599,3.1545,1.3857,1.431
6.81,3.1676,1.4344,1.3917
6.7596,3.1802,1.2969,1.4616
6.7089,3.1921,1.399,1.4311
6.6586,3.2034,1.4325,1.3906
6.6085,3.2139,1.4028,1.4283
6.558,3.2238,1.2966,1.4659
6.5072,3.2332,1.4224,1.4211
6.4561,3.2419,1.4028,1.4158
6.4049,3.25,1.4208,1.3976
6.3534,3.2574,1.4262,1.392
6.3016,3.2642,1.3908,1.4045
6.2494,3.2703,1.426,1.4265
6.1972,3.2759,1.4134,1.4269
6.1453,3.2808,1.407,1.4132
6.0935,3.2852,1.3881,1.4188
6.0419,3.289,1.413,1.4067
5.99,3.292,1.4306,1.3754
5.9376,3.2944,1.3973,1.3903
5.8853,3.2961,1.4021,1.3881
5.8335,3.2973,1.3935,1.409
5.782,3.2978,1.4319,1.4028
5.7308,3.2978,1.4237,1.3963
5.6798,3.2973,1.4198,1.406
5.6285,3.2961,1.3801,1.4124
5.5769,3.2944,1.3909,1.4426
5.5254,3.2923,1.4027,1.3992
5.4746,3.2896,1.4237,1.4097
5.4245,3.2866,1.4136,1.4174
5.3748,3.283,1.4101,1.4071
5.3251,3.2787,1.3722,1.4149
5.2753,3.274,1.4054,1.3827
5.2261,3.2687,1.4087,1.4357
5.1771,3.263,1.4224,1.4298
5.1284,3.2568,1.4068,1.3958
5.0805,3.2502,1.4233,1.4348
5.033,3.2431,1.4602,1.4124
4.986,3.2356,1.3898,1.3939
4.9395,3.2276,1.4329,1.4075
4.8931,3.2189,1.403,1.355
4.8465,3.2095,1.4151,1.378
4.8465,3.2095,1.2631,1.5754
4.7542,3.1894,1.7532,1.3184
4.7093,3.179,1.4374,1.4071
4.6653,3.1683,1.3957,1.4145
4.6217,3.1573,1.3944,1.3806
4.578,3.1456,1.4189,1.4142
4.5339,3.1334,1.3867,1.3915
4.49,3.1207,1.4359,1.3957
4.4467,3.1076,1.4214,1.3702
4.4039,3.0942,1.4054,1.449
4.3614,3.0805,1.42,1.4047
4.319,3.0663,1.4364,1.384
4.2768,3.0517,1.4397,1.3996
4.2351,3.0368,1.416,1.3969
4.1938,3.0216,1.4145,1.4036
4.1529,3.0061,1.4145,1.3908
4.1123,2.9904,1.3786,1.4349
4.0718,2.9743,1.3501,1.3866
4.0319,2.9581,1.4128,1.4407
3.9924,2.9417,1.4031,1.3844
3.9532,2.925,1.4126,1.4034
3.914,2.9078,1.3943,1.4311
3.8749,2.8902,1.4186,1.3847
3.8359,2.8723,1.4081,1.3934
3.7969,2.8538,1.3834,1.4219
3.7577,2.835,1.4023,1.3949
3.7189,2.8158,1.4123,1.4085
3.6807,2.7966,1.4137,1.4131
3.6429,2.7773,1.3837,1.3847
3.6053,2.7576,1.4028,1.4083
3.568,2.7377,1.4165,1.3844
3.5303,2.7172,1.3258,1.477
3.492,2.6961,1.4079,1.4154
3.4534,2.6745,1.3935,1.3796
3.4149,2.6525,1.4184,1.4156
3.377,2.6304,1.3978,1.4124
3.3393,2.6081,1.4338,1.3924
3.3018,2.5856,1.4393,1.4311
3.3018,2.5856,1.1029,1.3548
3.229,2.5406,1.9145,1.5972
3.229,2.5406,0.95897,1.2512
3.1606,2.4972,1.6442,1.4114
3.1272,2.4754,1.3908,1.4275
3.0935,2.4532,1.3913,1.4118
3.0598,2.4308,1.4023,1.4254
3.0263,2.4081,1.4162,1.389
2.9926,2.385,1.3829,1.4316
2.9588,2.3615,1.4379,1.391
2.9251,2.3378,1.4061,1.4195
2.891,2.3135,1.4006,1.4046
2.8566,2.2886,1.4061,1.4087
2.8566,2.2886,1.2938,1.4313
2.7884,2.2386,1.718,1.5812
2.7553,2.2141,1.3986,1.4362
2.7228,2.1897,1.4121,1.4051
2.6905,2.1653,1.388,1.4238
2.6905,2.1653,1.1913,1.3482
2.6274,2.1168,1.7711,1.5898
2.5971,2.0932,1.4369,1.3865
2.5674,2.0697,1.4165,1.4236
2.5381,2.0463,1.3939,1.4391
2.5091,2.023,1.4073,1.4052
2.48,1.9993,1.4277,1.4218
2.4507,1.9752,1.4203,1.4078
2.4213,1.9507,1.4229,1.3933
2.3914,1.9257,1.4271,1.4754
2.3611,1.9,1.441,1.3882
2.3611,1.9,1.3482,1.4307
2.3007,1.8484,1.603,1.5615
2.2713,1.8231,1.4171,1.4033
2.2425,1.798,1.4262,1.3674
2.2136,1.7725,1.3834,1.3903
2.1846,1.7469,1.4216,1.3977
2.1557,1.7211,1.4103,1.4035
2.1266,1.6949,1.4047,1.4241
2.0975,1.6686,1.4097,1.402
2.0684,1.6422,1.3982,1.4206
2.0394,1.6157,1.4286,1.4127
2.0107,1.5889,1.4917,1.2593
1.9824,1.5622,1.4397,1.3681
1.9541,1.5353,1.3903,1.4477
1.9541,1.5353,1.3442,1.3649
1.8979,1.4819,1.5732,1.5334
1.8704,1.4556,1.4072,1.4095
1.8431,1.4296,1.4036,1.4371
1.8161,1.4038,1.4225,1.3883
1.7894,1.3782,1.4046,1.4218
1.7625,1.3525,1.4381,1.4328
1.7355,1.3263,1.4133,1.3964
1.7082,1.2998,1.4215,1.3976
1.6809,1.2732,1.4056,1.4299
1.6532,1.2462,1.4068,1.3851
1.6249,1.2183,1.4004,1.378
1.596,1.1898,1.3972,1.425
1.596,1.1898,1.3664,1.4026
1.567,1.1612,1.4092,1.4149
1.5101,1.1047,1.7115,1.7141
1.4819,1.0768,1.3595,1.4842
1.4539,1.049,1.3928,1.3909
1.4261,1.0214,1.4069,1.4347
1.3981,0.99349,1.3829,1.4208
1.3699,0.96527,1.4103,1.3915
1.3418,0.93687,1.4082,1.4006
1.3134,0.90789,1.4136,1.3935
1.2846,0.87843,1.4081,1.4059
1.256,0.84888,1.408,1.3948
1.256,0.84888,1.3112,1.3564
1.1997,0.79011,1.345,1.246
1.1997,0.79011,1.4387,1.4783
1.1431,0.73056,1.6297,1.5716
1.1431,0.73056,1.2208,1.2287
1.0881,0.67234,1.4177,1.4037
1.0607,0.64324,1.4108,1.4163
1.0334,0.61424,1.4219,1.3944
1.006,0.58493,1.4532,1.3831
0.97813,0.55512,1.3926,1.4051
0.94993,0.52499,1.3875,1.4064
0.92157,0.49474,1.4302,1.4149
0.89281,0.46407,1.4041,1.397
0.86365,0.4328,1.482,1.3764
0.83429,0.40121,1.4065,1.4067
0.83429,0.40121,1.4455,1.4221
0.77538,0.3382,1.2485,1.28
0.74602,0.30685,1.4114,1.4082
0.74602,0.30685,1.3845,1.3573
0.68771,0.24486,1.2437,1.2569
0.65858,0.21394,1.4197,1.4106
0.6296,0.18316,1.4244,1.3672
0.60046,0.15225,1.3867,1.4447
0.57116,0.12129,1.4053,1.3987
0.54191,0.090446,1.4028,1.4139
0.51263,0.059573,1.4114,1.3672
0.48339,0.028724,1.4199,1.4225
0.45402,-0.0022495,1.4159,1.4149
0.45402,-0.0022495,1.4147,1.3954
0.42451,-0.03331,1.4109,1.4094
