9.5013,0.0025676,1.4144,1.4138
9.5033,0.012943,1.4143,1.4141
9.5044,0.033234,1.4143,1.4142
9.5038,0.063559,1.4142,1.4143
9.5011,0.1032,1.4143,1.4143
9.4958,0.15143,1.4142,1.4143
9.4879,0.20694,1.4142,1.4144
9.4774,0.26823,1.4142,1.4143
9.4646,0.33415,1.4142,1.4143
9.4495,0.40347,1.4142,1.4143
9.4321,0.47531,1.4142,1.4143
9.4127,0.54874,1.4142,1.4142
9.3912,0.62314,1.4142,1.4143
9.3679,0.69787,1.4142,1.4142
9.3428,0.77261,1.4142,1.4143
9.3159,0.84702,1.4142,1.4142
9.2871,0.92107,1.4142,1.4142
9.2566,0.99446,1.4142,1.4143
9.2247,1.0667,1.4142,1.4142
9.1914,1.1376,1.4142,1.4142
9.157,1.2072,1.4142,1.4142
9.1213,1.2757,1.4142,1.4142
9.0839,1.3435,1.4142,1.4143
9.0451,1.4105,1.4142,1.4142
9.0049,1.4765,1.4142,1.4143
8.9638,1.5413,1.4142,1.4142
8.9219,1.6049,1.4142,1.4142
8.8793,1.667,1.4142,1.4142
8.836,1.7278,1.4142,1.4142
8.7922,1.7872,1.4142,1.4142
8.7476,1.8455,1.4142,1.4142
8.7024,1.9027,1.4142,1.4142
8.6563,1.9589,1.4142,1.4142
8.6097,2.0139,1.4142,1.4142
8.5626,2.0678,1.4142,1.4142
8.5153,2.1202,1.4142,1.4142
8.4679,2.1712,1.4142,1.4142
8.4201,2.2209,1.4142,1.4142
8.3724,2.269,1.4142,1.4142
8.3246,2.3157,1.4142,1.4142
8.2767,2.3611,1.4142,1.4142
8.2288,2.405,1.4142,1.4142
8.1809,2.4474,1.4142,1.4142
8.1334,2.4882,1.4142,1.4142
8.086,2.5275,1.4142,1.4142
8.039,2.5653,1.4142,1.4142
7.992,2.6017,1.4142,1.4142
7.945,2.6368,1.4143,1.4142
7.8976,2.6709,1.4142,1.4142
7.8496,2.704,1.4142,1.4142
7.8014,2.7361,1.4143,1.4142
7.7526,2.7672,1.4142,1.4142
7.7035,2.7973,1.4142,1.4142
7.6544,2.8262,1.4142,1.4142
7.6054,2.854,1.4142,1.4142
7.5566,2.8807,1.4143,1.4142
7.5077,2.9063,1.4142,1.4142
7.4588,2.9308,1.4143,1.4142
7.4097,2.9544,1.4142,1.4142
7.3603,2.9771,1.4143,1.4142
7.3105,2.9989,1.4142,1.4142
7.2605,3.0198,1.4142,1.4142
7.2106,3.0398,1.4143,1.4142
7.1606,3.0589,1.4142,1.4142
7.1105,3.0771,1.4142,1.4142
7.0606,3.0944,1.4143,1.4142
7.0106,3.1109,1.4142,1.4142
6.9604,3.1266,1.4142,1.4142
6.9104,3.1414,1.4142,1.4142
6.8605,3.1555,1.4142,1.4142
6.8105,3.1687,1.4143,1.4142
6.7603,3.1813,1.4142,1.4142
6.7098,3.1932,1.4142,1.4142
6.6597,3.2044,1.4142,1.4142
6.6098,3.2148,1.4143,1.4142
6.5596,3.2245,1.4142,1.4142
6.5091,3.2337,1.4142,1.4142
6.4583,3.2422,1.4142,1.4142
6.4072,3.25,1.4142,1.4142
6.3558,3.2573,1.4142,1.4142
6.3041,3.264,1.4142,1.4142
6.2519,3.2701,1.4142,1.4142
6.1996,3.2756,1.4141,1.4142
6.1475,3.2805,1.4142,1.4142
6.0957,3.2848,1.4142,1.4142
6.0442,3.2885,1.4142,1.4142
5.9933,3.2916,1.4143,1.4142
5.9429,3.2942,1.4142,1.4142
5.8929,3.2962,1.4142,1.4142
5.8433,3.2976,1.4143,1.4142
5.7938,3.2985,1.4142,1.4142
5.7441,3.2988,1.4142,1.4142
5.6945,3.2985,1.4142,1.4142
5.6454,3.2978,1.4143,1.4142
5.5963,3.2965,1.4142,1.4142
5.5472,3.2946,1.4142,1.4142
5.4984,3.2923,1.4143,1.4142
5.4496,3.2894,1.4142,1.4142
5.4008,3.286,1.4142,1.4142
5.3525,3.2821,1.4143,1.4142
5.3043,3.2777,1.4142,1.4142
5.2562,3.2728,1.4143,1.4142
5.2076,3.2672,1.4142,1.4142
5.1588,3.2611,1.4141,1.4142
5.11,3.2544,1.4143,1.4142
5.061,3.2472,1.4142,1.4142
5.0119,3.2394,1.4142,1.4142
4.963,3.2311,1.4143,1.4142
4.9139,3.2222,1.4142,1.4142
4.8644,3.2126,1.4142,1.4142
4.815,3.2025,1.4141,1.4142
4.766,3.192,1.4143,1.4142
4.7173,3.1809,1.4142,1.4142
4.6688,3.1694,1.4142,1.4142
4.6207,3.1574,1.4143,1.4142
4.5727,3.1448,1.4142,1.4142
4.5249,3.1317,1.4142,1.4142
4.4776,3.1182,1.4142,1.4142
4.4307,3.1042,1.4142,1.4142
4.3842,3.0898,1.4142,1.4142
4.3386,3.0752,1.4142,1.4142
4.2937,3.0603,1.4142,1.4142
4.2495,3.045,1.4143,1.4142
4.2058,3.0295,1.4142,1.4142
4.1627,3.0136,1.4142,1.4142
4.12,2.9972,1.4142,1.4142
4.0776,2.9806,1.4142,1.4142
4.0359,2.9637,1.4142,1.4142
3.9948,2.9466,1.4142,1.4142
3.9542,2.9292,1.4143,1.4142
3.9138,2.9113,1.4142,1.4142
3.8735,2.8931,1.4142,1.4142
3.8336,2.8746,1.4143,1.4142
3.7939,2.8557,1.4142,1.4142
3.7542,2.8363,1.4142,1.4142
3.7149,2.8168,1.4142,1.4142
3.6765,2.7973,1.4143,1.4142
3.6386,2.7777,1.4142,1.4142
3.6011,2.7579,1.4142,1.4142
3.564,2.7379,1.4143,1.4143
3.5267,2.7174,1.4142,1.4142
3.4889,2.6962,1.4142,1.4142
3.4509,2.6745,1.4142,1.4142
