9.5,0,0.59567,-0.93673
9.4963,0.015862,-1.4643,6.443
9.4884,0.040987,-0.062755,2.0134
9.4756,0.078181,0.0027592,1.9985
9.4583,0.12566,-0.028199,1.9838
9.437,0.18207,0.00081048,1.9888
9.412,0.2459,-0.042302,1.9778
9.3838,0.31586,-0.0013686,1.9993
9.3838,0.31586,0.9756,0.36164
9.353,0.3905,0.051668,1.9332
9.2847,0.54997,-0.80103,3.0793
9.2473,0.63381,0.022374,1.9913
9.2473,0.63381,0.64736,1.5473
9.2082,0.71931,0.011473,1.947
9.1677,0.80536,0.08565,1.8944
9.1261,0.89128,-0.032966,2.0667
9.0398,1.0617,-0.39008,1.6174
8.9949,1.1458,0.0080707,1.9931
8.9488,1.2293,-0.048734,2.0065
8.9015,1.3121,0.016546,1.9756
8.8527,1.3944,-0.0069543,1.9764
8.8028,1.4755,-0.030183,1.9531
8.7519,1.5554,-0.043473,1.9855
8.6998,1.6343,-0.010566,2.0247
8.6467,1.712,0.0063137,1.9989
8.5929,1.7883,0.048205,1.9619
8.5384,1.8629,0.0014185,1.9635
8.4834,1.9356,0.025398,1.9561
8.4278,2.0066,0.0026294,1.9847
8.3718,2.0754,0.063459,1.9516
8.3157,2.1422,0.0041708,2.0121
8.2593,2.2068,0.0027103,1.9842
8.2024,2.2694,-0.064905,1.9527
8.1449,2.3301,0.025699,1.9715
8.0865,2.3891,-0.027813,1.9578
8.0269,2.4465,-0.048783,1.9582
7.9666,2.5022,0.047682,1.998
7.9056,2.5563,0.05807,2.0087
7.8443,2.6084,0.028289,1.97
7.7825,2.6587,0.032159,1.966
7.7205,2.707,0.028993,2.0204
7.6579,2.7536,0.014724,1.9859
7.5949,2.7982,0.0076167,1.9704
7.5311,2.8411,0.051244,1.9651
7.4662,2.8824,0.00082012,1.9734
7.4006,2.9219,0.01776,1.9818
7.3342,2.9597,-0.015912,2.0016
7.2676,2.9957,0.029949,1.992
7.2007,3.0299,0.01499,1.9782
7.1328,3.0625,-0.11679,2.0479
7.0641,3.0936,-0.022105,2.0122
6.9949,3.1231,-0.076899,1.9745
6.9253,3.1508,-0.0097737,2.003
6.855,3.1771,0.048667,2.0272
6.784,3.2019,-0.017,1.9724
6.7123,3.2251,-0.016076,1.9654
6.6402,3.2468,0.05741,1.9611
6.568,3.2668,-0.03736,1.9883
6.4953,3.2853,-0.011377,1.9659
6.4227,3.3023,0.012627,1.9711
6.3502,3.3177,-0.013184,1.9601
6.2775,3.3317,-0.03344,1.9723
6.2044,3.3443,-0.03837,1.9702
6.1309,3.3556,0.017631,1.9777
6.0573,3.3655,-0.031276,1.9457
5.9837,3.3741,0.0023532,1.9735
5.91,3.3814,0.0030665,1.986
5.8364,3.3875,0.012435,1.9888
5.7626,3.3924,0.04036,1.9561
5.6889,3.3961,0.05925,1.9775
5.6155,3.3986,0.033002,1.987
5.5423,3.4,0.019619,2.0033
5.4694,3.4003,-0.01847,1.9883
5.3963,3.3995,-0.0071965,1.9956
5.3235,3.3975,0.024754,1.9637
5.2509,3.3943,0.026756,2.0046
5.1788,3.3901,0.038984,1.9866
5.1069,3.3847,-0.067395,1.9592
5.0356,3.3783,-0.0020443,1.9777
4.9647,3.3707,-0.022534,1.9841
4.8944,3.3622,0.030926,1.9805
4.8244,3.3525,0.016644,1.9824
4.7548,3.3417,0.011786,1.9721
4.6858,3.3299,-0.070629,1.9564
4.6174,3.3171,-0.034977,1.9956
4.5494,3.3034,-0.034722,1.9889
4.4817,3.2887,-0.022522,1.948
4.4145,3.2728,-0.013375,1.9839
4.3475,3.2559,0.0094418,1.9935
4.2811,3.238,0.032329,1.9688
4.2154,3.2192,0.018366,2.007
4.1505,3.1996,0.0078345,1.9807
4.0866,3.1793,0.0025796,1.98
4.0238,3.1582,0.011295,1.9461
3.9621,3.1366,-0.01557,1.9905
3.9011,3.1141,0.014275,1.9719
3.8409,3.091,-0.03214,1.9717
3.7814,3.0672,0.011798,1.9949
3.7228,3.0428,0.015464,1.9751
3.6648,3.0178,0.013812,1.9992
3.6074,2.9921,0.014494,1.9744
3.5502,2.9655,0.0062238,1.9728
3.4933,2.9381,-0.05037,1.986
3.4369,2.9102,-0.016239,1.995
3.3807,2.8816,-0.050589,1.965
3.3249,2.8524,-0.025044,2.0067
3.2698,2.8228,0.010556,1.9992
