9.4996,0.0007998,0.074849,-0.00039316,0.074685,-1.9882e-26
9.4967,0.0059053,0.074915,-0.00016979,0.07511,-1.5273e-26
9.4899,0.01762,0.075568,-3.7804e-05,0.07609,-4.6741e-27
9.4792,0.036438,0.076804,3.7155e-05,0.077658,1.2287e-26
9.4646,0.061937,0.078625,8.0776e-05,0.079779,3.5201e-26
9.4466,0.093444,0.08104,1.7596e-05,0.082397,6.3442e-26
9.4253,0.13054,0.083856,7.4404e-05,0.085478,9.6622e-26
9.4013,0.17241,0.087117,0.00011113,0.088956,1.3399e-25
9.375,0.21808,0.090785,3.6226e-05,0.092644,1.5882e-25
9.3468,0.26698,0.094485,7.8241e-05,0.096453,1.5568e-25
9.317,0.31844,0.098427,1.7567e-05,0.10044,1.3525e-25
9.2858,0.37208,0.10246,6.2991e-05,0.10457,9.5182e-26
9.2535,0.42743,0.10669,3.4301e-06,0.10882,3.3641e-26
9.2202,0.48426,0.11095,4.8168e-05,0.11315,-5.1031e-26
9.186,0.54224,0.11535,-1.1148e-05,0.11754,-9.014e-26
9.1509,0.60131,0.11974,3.3695e-05,0.12191,-5.6063e-26
9.1152,0.6611,0.1239,7.4046e-05,0.12598,3.6914e-26
9.0791,0.72103,0.128,-5.4961e-06,0.13,1.9181e-25
9.0427,0.78098,0.13198,2.2922e-05,0.13398,4.0942e-25
9.006,0.84088,0.13598,-4.5173e-05,0.1379,6.9045e-25
8.9687,0.90099,0.13985,1.5376e-05,0.1418,1.0377e-24
8.931,0.96113,0.14369,7.0173e-05,0.14567,1.452e-24
8.8932,1.0208,0.14747,-1.3783e-05,0.14911,1.9337e-24
8.8552,1.0799,0.15067,5.0484e-05,0.15228,2.4729e-24
8.8174,1.1381,0.15384,-2.4991e-05,0.15533,2.7868e-24
8.7794,1.1956,0.15685,-5.6092e-05,0.15825,1.6373e-24
8.7409,1.2528,0.15966,3.2206e-05,0.1611,3.6547e-25
8.7019,1.3096,0.16252,-2.4964e-05,0.16388,-1.0285e-24
8.6625,1.3661,0.16521,3.5483e-05,0.16659,-2.5492e-24
8.6226,1.4221,0.1677,-2.3366e-05,0.16868,-4.3989e-24
8.5821,1.4777,0.16964,1.5069e-05,0.17061,-6.3655e-24
8.5412,1.5326,0.17148,5.0673e-05,0.17243,-8.4153e-24
8.5001,1.5867,0.17331,-1.0773e-05,0.17414,-1.0532e-23
8.4589,1.6396,0.17494,2.178e-05,0.17575,-1.2715e-23
8.4176,1.6915,0.17653,-2.1337e-05,0.17722,-1.2049e-23
8.3761,1.7424,0.17785,2.0262e-05,0.17851,-5.8627e-24
8.3344,1.7921,0.17903,-1.4361e-05,0.17933,2.6342e-25
8.2926,1.8407,0.17952,2.587e-05,0.17974,4.5097e-24
