1.8603,1.8304,1.7986,1.765,1.7297,1.6927,1.6541,1.614,1.5724,1.5296,1.4855,1.4405,1.3945,1.3478,1.3005,1.2527,1.2045,1.1561,1.1075,1.0589,1.7108,1.6563,1.5999,1.542,1.4832,1.4237,1.3636,1.3031,1.2423,1.1813,1.1201,1.0589,0.99757,0.93623,0.87488,0.81353,0.75219,0.69085,0.62952,0.5682,9.9588e-06,0.0001,0.00035323,0.0008568,0.0017026,0.0029876,0.0048148,0.007293,0.010537,0.014667,0.019811,0.0261,0.033671,0.042665,0.053226,0.0655,0.079634,0.095775,0.11407,0.13465,1.1015e-12,-2.3208e-08,-2.5677e-07,-1.3008e-06,-4.4383e-06,-1.1917e-05,-2.7244e-05,-5.5486e-05,-0.00010358,-0.00018063,-0.00029822,-0.00047068,-0.00071531,-0.0010526,-0.0015065,-0.0021043,-0.0028766,-0.0038573,-0.0050835,-0.0065948,1.0398e-06,1.04e-05,3.6408e-05,8.7406e-05,0.00017175,0.00029781,0.00047402,0.00070885,0.0010109,0.0013888,0.0018516,0.0024085,0.003069,0.0038432,0.0047418,0.0057761,0.0069585,0.0083021,0.0098214,0.011532
1.8302,1.7977,1.7631,1.7266,1.6883,1.6484,1.6069,1.5639,1.5196,1.4741,1.4276,1.3802,1.3321,1.2833,1.2341,1.1844,1.1345,1.0844,1.0341,0.98375,1.6573,1.6014,1.544,1.4854,1.4258,1.3654,1.3045,1.2431,1.1815,1.1197,1.0578,0.99579,0.93382,0.87186,0.80993,0.74804,0.68619,0.62436,0.56256,0.50077,1.0378e-05,0.00010428,0.00036887,0.00089601,0.0017828,0.0031321,0.0050528,0.0076599,0.011075,0.015424,0.02084,0.027462,0.03543,0.04489,0.055989,0.068875,0.083698,0.1006,0.11973,0.14123,1.1015e-12,-2.4273e-08,-2.6863e-07,-1.3616e-06,-4.6478e-06,-1.2485e-05,-2.8551e-05,-5.8159e-05,-0.00010858,-0.00018933,-0.0003125,-0.000493,-0.00074879,-0.0011011,-0.0015743,-0.0021965,-0.0029986,-0.0040149,-0.0052823,-0.0068397,1.0411e-06,1.0412e-05,3.6452e-05,8.7511e-05,0.00017196,0.00029818,0.0004746,0.00070973,0.0010121,0.0013906,0.0018541,0.0024118,0.0030733,0.0038489,0.0047492,0.0057857,0.0069707,0.0083174,0.0098402,0.011554
1.7667,1.7327,1.6969,1.6592,1.6196,1.5782,1.5351,1.4905,1.4445,1.3973,1.349,1.2998,1.2499,1.1994,1.1484,1.097,1.0454,0.99353,0.94158,0.88955,1.5502,1.4954,1.4396,1.3828,1.3251,1.2665,1.2072,1.1475,1.0872,1.0267,0.96592,0.90499,0.84397,0.78289,0.72177,0.66065,0.59953,0.53841,0.4773,0.41619,1.1464e-05,0.00011527,0.00040826,0.00099275,0.0019768,0.0034745,0.005606,0.0084972,0.01228,0.017091,0.023072,0.030368,0.039127,0.0495,0.061636,0.075686,0.091798,0.11012,0.13078,0.15393,1.1017e-12,-2.6944e-08,-2.9806e-07,-1.5102e-06,-5.1524e-06,-1.3831e-05,-3.1604e-05,-6.4313e-05,-0.00011992,-0.00020881,-0.00034409,-0.00054185,-0.0008213,-0.001205,-0.0017187,-0.0023915,-0.0032555,-0.0043456,-0.0056986,-0.0073532,1.0436e-06,1.0437e-05,3.654e-05,8.7722e-05,0.00017237,0.00029889,0.00047574,0.00071143,0.0010146,0.001394,0.0018587,0.002418,0.0030817,0.0038599,0.0047635,0.0058041,0.0069941,0.008347,0.009877,0.0116
1.7667,1.7324,1.696,1.6573,1.6165,1.5737,1.529,1.4828,1.435,1.3861,1.3362,1.2854,1.2339,1.1819,1.1294,1.0767,1.0237,0.97058,0.91735,0.86406,1.5502,1.4951,1.4387,1.381,1.322,1.262,1.2012,1.1397,1.0777,1.0155,0.95299,0.89041,0.82778,0.76516,0.70257,0.64002,0.57751,0.51504,0.4526,0.39018,1.1464e-05,0.00011527,0.00040827,0.0009928,0.0019771,0.0034753,0.0056079,0.0085013,0.012288,0.017105,0.023095,0.030405,0.039182,0.049578,0.061744,0.07583,0.091984,0.11035,0.13107,0.15427,1.1013e-12,-2.6945e-08,-2.9806e-07,-1.5102e-06,-5.1528e-06,-1.3833e-05,-3.1608e-05,-6.4322e-05,-0.00011993,-0.00020882,-0.00034408,-0.00054175,-0.00082098,-0.0012042,-0.0017169,-0.0023881,-0.0032492,-0.0043345,-0.0056801,-0.0073234,1.0436e-06,1.0437e-05,3.654e-05,8.7722e-05,0.00017237,0.00029889,0.00047574,0.00071144,0.0010146,0.001394,0.0018588,0.0024181,0.0030817,0.0038599,0.0047635,0.005804,0.0069938,0.0083462,0.0098755,0.011597
1.7329,1.6974,1.6602,1.6214,1.5811,1.5394,1.4962,1.4517,1.4061,1.3593,1.3116,1.263,1.2137,1.1638,1.1135,1.0628,1.0118,0.96065,0.90934,0.85795,1.4959,1.4404,1.3841,1.3273,1.27,1.2122,1.1542,1.0959,1.0373,0.97861,0.91977,0.86081,0.80178,0.74268,0.68355,0.62438,0.5652,0.506,0.44679,0.38758,1.2103e-05,0.00012173,0.00043129,0.0010491,0.0020893,0.0036725,0.0059248,0.0089784,0.01297,0.018043,0.024341,0.032015,0.041214,0.052091,0.064797,0.079483,0.096295,0.11538,0.13686,0.16089,1.1017e-12,-2.8479e-08,-3.149e-07,-1.5948e-06,-5.4382e-06,-1.459e-05,-3.3313e-05,-6.7738e-05,-0.00012619,-0.00021952,-0.00036135,-0.00056838,-0.00086047,-0.0012608,-0.001796,-0.0024957,-0.0033925,-0.0045219,-0.0059211,-0.0076289,1.0449e-06,1.045e-05,3.6584e-05,8.7826e-05,0.00017257,0.00029924,0.0004763,0.00071228,0.0010158,0.0013957,0.0018611,0.0024212,0.0030859,0.0038654,0.0047706,0.0058133,0.0070059,0.0083618,0.0098955,0.011622
1.6968,1.6582,1.6176,1.5752,1.531,1.4853,1.4383,1.3901,1.3409,1.2908,1.2399,1.1884,1.1365,1.0841,1.0314,0.97846,0.92535,0.87212,0.81881,0.76544,1.4399,1.3822,1.3234,1.2639,1.2038,1.1433,1.0826,1.0217,0.96089,0.90006,0.8393,0.77862,0.71805,0.65757,0.59719,0.53688,0.47664,0.41645,0.3563,0.29616,1.2804e-05,0.00012879,0.00045645,0.0011106,0.0022124,0.0038894,0.0062752,0.009509,0.013735,0.019101,0.025759,0.033862,0.043565,0.055022,0.068385,0.083804,0.10142,0.12138,0.14381,0.16883,1.1021e-12,-3.0127e-08,-3.3295e-07,-1.6852e-06,-5.7429e-06,-1.5395e-05,-3.5118e-05,-7.1326e-05,-0.0001327,-0.00023049,-0.00037876,-0.00059461,-0.00089824,-0.001313,-0.0018654,-0.0025847,-0.0035025,-0.0046528,-0.0060702,-0.0077903,1.0466e-06,1.0463e-05,3.6627e-05,8.793e-05,0.00017278,0.0002996,0.00047687,0.00071315,0.0010171,0.0013975,0.0018635,0.0024244,0.0030901,0.0038708,0.0047775,0.0058217,0.0070157,0.0083728,0.009907,0.011633
1.6594,1.6201,1.5791,1.5367,1.4929,1.4478,1.4015,1.3541,1.3057,1.2565,1.2064,1.1557,1.1045,1.0528,1.0008,0.94843,0.8959,0.84323,0.79046,0.73763,1.3838,1.3266,1.2689,1.2109,1.1526,1.0942,1.0357,0.97701,0.91832,0.8596,0.80087,0.74213,0.6834,0.62468,0.56597,0.50727,0.44857,0.38989,0.33121,0.27253,1.3561e-05,0.00013639,0.0004833,0.0011755,0.0023403,0.0041113,0.0066275,0.010033,0.014476,0.020108,0.027083,0.035558,0.045686,0.057622,0.071519,0.087524,0.10578,0.12642,0.14958,0.17538,1.1016e-12,-3.187e-08,-3.5193e-07,-1.7797e-06,-6.0585e-06,-1.6222e-05,-3.6961e-05,-7.4972e-05,-0.00013929,-0.0002416,-0.00039643,-0.00062141,-0.00093727,-0.0013679,-0.0019403,-0.0026841,-0.0036314,-0.004816,-0.0062728,-0.008037,1.0473e-06,1.0474e-05,3.6669e-05,8.8031e-05,0.00017298,0.00029994,0.00047742,0.00071396,0.0010182,0.0013991,0.0018657,0.0024274,0.003094,0.0038759,0.004784,0.00583,0.0070262,0.0083858,0.0099229,0.011652
1.5812,1.5401,1.4975,1.4537,1.4086,1.3622,1.3147,1.2662,1.2167,1.1665,1.1155,1.0639,1.0118,0.95923,0.90639,0.85329,0.80001,0.74659,0.69309,0.63953,1.2723,1.2163,1.16,1.1036,1.0469,0.98993,0.93279,0.87547,0.81799,0.76037,0.70264,0.64482,0.58692,0.52896,0.47095,0.4129,0.35483,0.29675,0.23865,0.18054,1.5161e-05,0.00015241,0.00053938,0.0013098,0.0026032,0.0045643,0.0073424,0.01109,0.015965,0.022122,0.029722,0.038923,0.04988,0.062747,0.077672,0.0948,0.11427,0.1362,0.16072,0.18793,1.1014e-12,-3.5409e-08,-3.902e-07,-1.9685e-06,-6.6834e-06,-1.7844e-05,-4.0532e-05,-8.1948e-05,-0.00015173,-0.00026222,-0.00042865,-0.00066924,-0.0010052,-0.0014608,-0.0020626,-0.0028399,-0.0038233,-0.0050445,-0.0065354,-0.0083266,1.0497e-06,1.0498e-05,3.6751e-05,8.8225e-05,0.00017335,0.00030059,0.00047845,0.0007155,0.0010205,0.0014022,0.0018699,0.0024329,0.0031011,0.003885,0.0047953,0.0058436,0.0070423,0.0084041,0.0099425,0.011672
1.5811,1.5397,1.4964,1.4515,1.4049,1.357,1.308,1.2579,1.207,1.1555,1.1036,1.0513,0.99888,0.9463,0.8937,0.84111,0.78858,0.73611,0.6837,0.63134,1.2722,1.2158,1.1586,1.1007,1.0422,0.98301,0.92342,0.86349,0.80334,0.74305,0.68268,0.6223,0.56193,0.50161,0.44134,0.38114,0.32099,0.2609,0.20085,0.14082,1.5161e-05,0.00015241,0.00053939,0.0013099,0.0026036,0.0045655,0.0073454,0.011097,0.015976,0.022143,0.029755,0.038972,0.049951,0.062844,0.077801,0.094965,0.11447,0.13645,0.16101,0.18826,1.1016e-12,-3.5408e-08,-3.9019e-07,-1.9683e-06,-6.6824e-06,-1.7839e-05,-4.0512e-05,-8.1883e-05,-0.00015155,-0.00026177,-0.00042763,-0.00066711,-0.0010011,-0.0014531,-0.0020492,-0.0028173,-0.0037866,-0.0049868,-0.0064471,-0.0081952,1.0497e-06,1.0498e-05,3.6751e-05,8.8225e-05,0.00017335,0.00030059,0.00047845,0.00071551,0.0010205,0.0014022,0.0018699,0.0024329,0.003101,0.0038847,0.0047947,0.0058424,0.0070399,0.0083997,0.009935,0.011659
1.5407,1.4987,1.4556,1.4114,1.3661,1.32,1.273,1.2253,1.177,1.1283,1.0791,1.0297,0.98019,0.93056,0.88093,0.83135,0.78184,0.73243,0.6831,0.63383,1.217,1.1612,1.1052,1.049,0.99252,0.93588,0.87905,0.82205,0.76489,0.70759,0.65017,0.59265,0.53506,0.47741,0.41973,0.36203,0.30431,0.2466,0.18889,0.13119,1.5966e-05,0.00016044,0.00056736,0.0013765,0.0027332,0.0047874,0.0076931,0.011607,0.01669,0.023101,0.031001,0.04055,0.051902,0.065213,0.080628,0.09829,0.11833,0.14088,0.16605,0.19394,1.1016e-12,-3.709e-08,-4.0822e-07,-2.0564e-06,-6.9706e-06,-1.8579e-05,-4.2122e-05,-8.4995e-05,-0.00015705,-0.00027081,-0.00044166,-0.00068789,-0.0010306,-0.0014937,-0.0021032,-0.0028873,-0.0038752,-0.0050967,-0.0065809,-0.0083552,1.0508e-06,1.0509e-05,3.6789e-05,8.8316e-05,0.00017353,0.0003009,0.00047893,0.00071622,0.0010215,0.0014036,0.0018717,0.0024353,0.0031042,0.0038886,0.0047996,0.0058483,0.007047,0.0084081,0.0099447,0.01167
1.4985,1.4546,1.4092,1.3627,1.3153,1.2674,1.2193,1.1712,1.1234,1.0761,1.0294,0.98353,0.93853,0.89449,0.85141,0.80928,0.76801,0.7275,0.68757,0.64802,1.1609,1.1036,1.0452,0.98577,0.92551,0.86454,0.803,0.74098,0.67859,0.6159,0.55296,0.48983,0.42655,0.36313,0.29962,0.23602,0.17235,0.10864,0.044883,-0.018894,1.6759e-05,0.00016835,0.00059492,0.0014424,0.0028618,0.0050088,0.0080429,0.012126,0.017421,0.024094,0.032305,0.042217,0.053986,0.067764,0.083696,0.10192,0.12256,0.14574,0.17157,0.20013,1.1016e-12,-3.8656e-08,-4.2483e-07,-2.1362e-06,-7.2258e-06,-1.9212e-05,-4.3437e-05,-8.7373e-05,-0.00016087,-0.00027629,-0.00044858,-0.00069517,-0.0010357,-0.0014918,-0.0020863,-0.0028426,-0.0037835,-0.0049307,-0.0063026,-0.0079135,1.0518e-06,1.0519e-05,3.6826e-05,8.8404e-05,0.0001737,0.00030119,0.0004794,0.00071693,0.0010225,0.001405,0.0018735,0.0024374,0.0031065,0.0038908,0.0048009,0.0058476,0.0070422,0.0083961,0.0099208,0.011628
1.4556,1.4114,1.3662,1.3205,1.2744,1.2282,1.1821,1.1362,1.0908,1.0459,1.0019,0.95867,0.91642,0.87519,0.83498,0.79577,0.75747,0.71998,0.6831,0.64664,1.1052,1.0484,0.99107,0.93316,0.87471,0.81575,0.75628,0.69634,0.63596,0.57514,0.51393,0.45234,0.3904,0.32815,0.26563,0.20288,0.13993,0.076822,0.013605,-0.049682,1.7533e-05,0.00017606,0.0006216,0.0015055,0.0029836,0.0052157,0.0083644,0.012594,0.01807,0.024958,0.033419,0.043615,0.055701,0.069826,0.086135,0.10476,0.12583,0.14945,0.17574,0.20478,1.1016e-12,-4.0083e-08,-4.3988e-07,-2.2081e-06,-7.4558e-06,-1.9786e-05,-4.4646e-05,-8.9624e-05,-0.00016467,-0.00028222,-0.00045722,-0.00070699,-0.001051,-0.0015103,-0.002107,-0.0028636,-0.0038017,-0.004941,-0.0062979,-0.0078838,1.0529e-06,1.053e-05,3.6861e-05,8.8488e-05,0.00017387,0.00030147,0.00047984,0.00071758,0.0010234,0.0014062,0.0018751,0.0024394,0.0031089,0.0038936,0.0048039,0.0058507,0.0070448,0.0083976,0.0099203,0.011624
1.4119,1.3675,1.323,1.2787,1.2346,1.1909,1.1476,1.1048,1.0625,1.0209,0.97988,0.93966,0.90027,0.86175,0.82413,0.78738,0.75145,0.71624,0.6816,0.64733,1.049,0.99233,0.93587,0.87967,0.82369,0.76782,0.71192,0.65587,0.59956,0.54291,0.48586,0.4284,0.3705,0.3122,0.25353,0.19452,0.13525,0.075756,0.016111,-0.04363,1.8275e-05,0.00018343,0.00064707,0.0015656,0.0030993,0.0054117,0.0086683,0.013036,0.01868,0.025766,0.034458,0.044913,0.057287,0.071727,0.088375,0.10736,0.12881,0.15284,0.17955,0.20903,1.1017e-12,-4.1317e-08,-4.5267e-07,-2.2682e-06,-7.6436e-06,-2.0245e-05,-4.5594e-05,-9.1357e-05,-0.00016756,-0.00028669,-0.00046375,-0.00071609,-0.0010631,-0.0015261,-0.002127,-0.0028885,-0.0038325,-0.0049789,-0.0063449,-0.0079428,1.0539e-06,1.0539e-05,3.6895e-05,8.8569e-05,0.00017402,0.00030174,0.00048026,0.00071819,0.0010243,0.0014073,0.0018765,0.0024412,0.0031111,0.0038962,0.0048068,0.0058538,0.0070482,0.0084011,0.0099239,0.011627
1.3678,1.3229,1.2776,1.2321,1.1866,1.1413,1.0964,1.0521,1.0086,0.96609,0.92466,0.88447,0.84558,0.80804,0.77185,0.73695,0.70322,0.67051,0.6386,0.60719,0.9924,0.93502,0.87701,0.81836,0.75903,0.69899,0.63818,0.57655,0.51407,0.45072,0.38648,0.32135,0.25535,0.18851,0.12089,0.052558,-0.016398,-0.085869,-0.15573,-0.22584,1.8975e-05,0.00019038,0.00067099,0.0016219,0.0032076,0.0055953,0.0089532,0.01345,0.019254,0.026529,0.035439,0.046139,0.05878,0.073505,0.090448,0.10973,0.13147,0.15576,0.18269,0.21234,1.1014e-12,-4.2322e-08,-4.6276e-07,-2.3132e-06,-7.7742e-06,-2.0527e-05,-4.6065e-05,-9.1932e-05,-0.00016785,-0.00028571,-0.00045948,-0.00070482,-0.0010386,-0.0014784,-0.002041,-0.002742,-0.0035939,-0.0046049,-0.0057766,-0.007103,1.0548e-06,1.0549e-05,3.6928e-05,8.8646e-05,0.00017417,0.000302,0.00048066,0.00071877,0.001025,0.0014083,0.0018777,0.0024424,0.003112,0.0038961,0.0048047,0.0058479,0.0070356,0.0083778,0.0098839,0.011563
