9.9,0
9.899,0.0011514
9.8917,0.0084385
9.8747,0.024502
9.8475,0.049502
9.811,0.082734
9.767,0.12313
9.717,0.16961
9.6621,0.22153
9.6034,0.27785
9.5416,0.33807
9.4773,0.40205
9.4108,0.4696
9.343,0.53987
9.2743,0.61244
9.2049,0.6872
9.1352,0.76354
9.0654,0.84106
8.996,0.91915
8.9271,0.99763
8.8593,1.0759
8.7921,1.1538
8.7253,1.2315
8.6584,1.3091
8.5917,1.3866
8.5254,1.4632
8.4594,1.5387
8.3933,1.6133
8.3272,1.6865
8.261,1.7583
8.1947,1.8286
8.128,1.8974
8.0608,1.9647
7.9929,2.0304
7.9245,2.0943
7.8557,2.1564
7.7863,2.2164
7.7169,2.2739
7.6475,2.329
7.5777,2.3817
7.5075,2.4321
7.4366,2.4802
7.3644,2.5263
7.2912,2.5704
7.2174,2.6122
7.1425,2.652
7.0661,2.6898
6.9887,2.7255
6.91,2.7592
6.8298,2.7909
6.7482,2.8206
6.665,2.8481
6.58,2.8738
6.4937,2.8974
6.4055,2.919
6.3154,2.9384
6.2241,2.9558
6.1325,2.9711
6.0404,2.9844
5.9476,2.9957
5.8536,3.0048
5.7587,3.0118
5.6631,3.0165
5.5672,3.0191
5.4705,3.0195
5.3727,3.0176
5.2744,3.0134
5.1756,3.007
5.0762,2.9982
4.976,2.987
4.8755,2.9735
4.775,2.9577
4.6741,2.9396
4.573,2.9192
4.472,2.8963
4.3711,2.871
4.2709,2.8436
4.171,2.8138
4.0716,2.7819
3.9726,2.7478
3.8743,2.7117
3.7763,2.6734
3.6785,2.6331
3.5812,2.5907
3.484,2.546
3.3872,2.4992
3.2906,2.4502
3.195,2.3994
3.1002,2.3469
3.006,2.2926
2.9124,2.2362
2.8203,2.1785
2.7298,2.1198
2.6405,2.0596
2.5518,1.9977
2.4638,1.9343
2.3764,1.8692
2.2893,1.8023
2.2024,1.7336
2.1159,1.6635
2.0297,1.592
1.9438,1.5194
1.8587,1.446
1.7745,1.3716
1.6914,1.2966
1.6096,1.2212
