-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-5.0001,-4.9965,-4.9854,-4.9668,-4.9408,-4.9072,-4.8661,-4.8175,-4.7614,-4.6978,-4.6267,-4.6267,-4.5519,-4.4771,-4.4022,-4.3274,-4.2526,-4.1777,-4.1029,-4.028,-3.9532,-3.8784,-3.8784,-3.8035,-3.7287,-3.6539,-3.579,-3.5042,-3.4294,-3.3545,-3.2797,-3.2049,-3.13,-3.13,-3.0552,-2.9803,-2.9055,-2.8307,-2.7558,-2.681,-2.6062,-2.5313,-2.4565,-2.3817,-2.3817,-2.3068,-2.232,-2.1571,-2.0823,-2.0075,-1.9326,-1.8578,-1.783,-1.7081,-1.6333,-1.6333,-1.5585,-1.4836,-1.4088,-1.3339,-1.2591,-1.1843,-1.1094,-1.0346,-0.95977,-0.88493,-0.88493,-0.8101,-0.73526,-0.66042,-0.58559,-0.51075,-0.43592,-0.36108,-0.28624,-0.21141,-0.13657,-0.13657,-0.061735,0.013101,0.087938,0.16277,0.23761,0.31245,0.38728,0.46212,0.53695,0.61179,0.61179,0.68663,0.76146,0.8363,0.91113,0.98597,1.0608,1.1356,1.2105,1.2853,1.3602,1.3602,1.435,1.5098,1.5847,1.6595,1.7343,1.8092,1.884,1.9588,2.0337,2.1085,2.1085,2.1833,2.2582,2.333,2.4079,2.4827,2.5575,2.6324,2.7072,2.782,2.8569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-3.253,-3.1607,-3.0689,-2.9776,-2.8869,-2.7966,-2.7069,-2.6177,-2.529,-2.4408,-2.3531,-2.3531,-2.2669,-2.1832,-2.1019,-2.0231,-1.9467,-1.8728,-1.8014,-1.7324,-1.6659,-1.6018,-1.6018,-1.5384,-1.4736,-1.4075,-1.3402,-1.2715,-1.2016,-1.1303,-1.0578,-0.98401,-0.9089,-0.9089,-0.8325,-0.75482,-0.67583,-0.59556,-0.514,-0.43114,-0.347,-0.26156,-0.17483,-0.086804,-0.086804,0.00063506,0.085615,0.16814,0.2482,0.32581,0.40095,0.47364,0.54387,0.61164,0.67696,0.67696,0.74169,0.80771,0.87502,0.94363,1.0135,1.0847,1.1572,1.231,1.306,1.3824,1.3824,1.46,1.539,1.6192,1.7007,1.7835,1.8676,1.953,2.0397,2.1277,2.217,2.217,2.3056,2.3919,2.4756,2.557,2.6358,2.7122,2.7861,2.8576,2.9266,2.9932,2.9932,3.0592,3.1265,3.195,3.2649,3.336,3.4085,3.4822,3.5572,3.6335,3.7111,3.7111,3.7881,3.8627,3.9348,4.0044,4.0716,4.1364,4.1986,4.2584,4.3158,4.3707,4.4247,4.4792,4.5335,4.5873,4.6399,4.6909,4.7397,4.7859,4.829,4.8684,4.9036,4.9341,4.9595,4.9791,4.9926,4.9993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.7264,-2.6386,-2.5517,-2.4658,-2.3809,-2.2971,-2.2142,-2.1324,-2.0516,-1.9717,-1.8929,-1.8929,-1.814,-1.7338,-1.6524,-1.5697,-1.4858,-1.4006,-1.3142,-1.2265,-1.1376,-1.0475,-1.0475,-0.95794,-0.87092,-0.7864,-0.70438,-0.62487,-0.54786,-0.47336,-0.40136,-0.33186,-0.26486,-0.26486,-0.1985,-0.13088,-0.062023,0.0080834,0.079436,0.15204,0.22588,0.30097,0.37731,0.4549,0.4549,0.53373,0.61381,0.69513,0.77771,0.86152,0.94659,1.0329,1.1205,1.2093,1.2993,1.2993,1.3887,1.4757,1.5601,1.642,1.7214,1.7983,1.8727,1.9446,2.014,2.0809,2.0809,2.1471,2.2147,2.2834,2.3534,2.4247,2.4972,2.5709,2.6459,2.7221,2.7996,2.7996,2.8783,2.9583,3.0395,3.122,3.2057,3.2907,3.3769,3.4643,3.553,3.643,3.643,3.7323,3.8191,3.9034,3.9852,4.0646,4.1414,4.2157,4.2875,4.3567,4.4235,4.488,4.5502,4.6096,4.6662,4.7194,4.769,4.8147,4.8561,4.8929,4.9249,4.9516,4.9728,4.9881,4.9973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.3481,-2.2654,-2.1841,-2.1043,-2.0259,-1.949,-1.8735,-1.7995,-1.7269,-1.6558,-1.5861,-1.5861,-1.5168,-1.4465,-1.3754,-1.3034,-1.2305,-1.1567,-1.082,-1.0065,-0.93009,-0.8528,-0.8528,-0.77463,-0.69557,-0.61564,-0.53483,-0.45314,-0.37057,-0.28711,-0.20278,-0.11757,-0.031479,-0.031479,0.055492,0.14334,0.23207,0.32168,0.41218,0.50355,0.5958,0.68893,0.78294,0.87782,0.87782,0.97172,1.0627,1.1509,1.2362,1.3186,1.3981,1.4748,1.5486,1.6195,1.6876,1.6876,1.7547,1.8226,1.8915,1.9612,2.0317,2.1032,2.1756,2.2488,2.3229,2.3979,2.3979,2.4737,2.5505,2.6281,2.7066,2.786,2.8663,2.9474,3.0294,3.1123,3.1961,3.1961,3.2808,3.3663,3.4528,3.5401,3.6282,3.7173,3.8072,3.8981,3.9898,4.0824,4.1731,4.2594,4.3411,4.4182,4.4907,4.5586,4.6217,4.6801,4.7338,4.7826,4.8266,4.8657,4.8999,4.9291,4.9534,4.9726,4.9868,4.9959,4.9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.9141,-1.8357,-1.7585,-1.6825,-1.6079,-1.5345,-1.4624,-1.3915,-1.322,-1.322,-1.2526,-1.1823,-1.111,-1.0389,-0.96587,-0.89192,-0.81705,-0.74127,-0.66458,-0.58698,-0.58698,-0.50847,-0.42904,-0.3487,-0.26745,-0.18528,-0.10221,-0.018218,0.066683,0.1525,0.23922,0.23922,0.32686,0.41541,0.50487,0.59524,0.68653,0.77873,0.87184,0.96586,1.0608,1.1566,1.1566,1.2515,1.3436,1.4328,1.5191,1.6027,1.6834,1.7612,1.8362,1.9084,1.9778,1.9778,2.0462,2.1154,2.1857,2.2568,2.3288,2.4017,2.4756,2.5504,2.626,2.7026,2.7026,2.7801,2.8585,2.9379,3.0181,3.0993,3.1813,3.2643,3.3482,3.433,3.5187,3.5187,3.6034,3.6854,3.7644,3.8407,3.9141,3.9846,4.0523,4.1172,4.1793,4.2385,4.2967,4.3553,4.414,4.4723,4.5297,4.5859,4.6403,4.6926,4.7422,4.7889,4.832,4.8712,4.906,4.9361,4.9609,4.98,4.993,4.9994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.1937,-1.1208,-1.0483,-0.97606,-0.90425,-0.83281,-0.76175,-0.69106,-0.62074,-0.5508,-0.48124,-0.48124,-0.41103,-0.33918,-0.26568,-0.19053,-0.11373,-0.035284,0.044811,0.12656,0.20995,0.29499,0.29499,0.3798,0.46252,0.54313,0.62164,0.69805,0.77236,0.84456,0.91467,0.98267,1.0486,1.0486,1.1142,1.1816,1.2505,1.3212,1.3934,1.4674,1.5429,1.6201,1.699,1.7795,1.7795,1.8617,1.9455,2.031,2.1181,2.2068,2.2972,2.3893,2.483,2.5783,2.6753,2.6753,2.7721,2.8668,2.9593,3.0498,3.1382,3.2244,3.3086,3.3907,3.4706,3.5485,3.5485,3.6242,3.6979,3.7695,3.8389,3.9063,3.9715,4.0347,4.0957,4.1547,4.2115,4.2681,4.326,4.3846,4.4435,4.502,4.5597,4.6161,4.6707,4.7228,4.7721,4.8179,4.8598,4.8972,4.9297,4.9566,4.9775,4.9919,4.9992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.1168,-1.0444,-0.97277,-0.90196,-0.83194,-0.76271,-0.69427,-0.69427,-0.6256,-0.55569,-0.48453,-0.41213,-0.33848,-0.26359,-0.18746,-0.11008,-0.031461,0.048406,0.048406,0.12952,0.21187,0.29547,0.38031,0.4664,0.55373,0.64231,0.73213,0.82319,0.9155,0.9155,1.0072,1.0964,1.183,1.2672,1.3488,1.428,1.5046,1.5788,1.6504,1.7195,1.7195,1.788,1.8578,1.9287,2.001,2.0745,2.1492,2.2251,2.3023,2.3808,2.4605,2.4605,2.5414,2.6236,2.707,2.7917,2.8776,2.9648,3.0532,3.1428,3.2337,3.3259,3.3259,3.4174,3.5064,3.5929,3.6769,3.7583,3.8373,3.9138,3.9877,4.0592,4.1282,4.196,4.2639,4.3314,4.398,4.4634,4.527,4.5885,4.6474,4.7032,4.7556,4.8041,4.8483,4.8877,4.9219,4.9505,4.973,4.989,4.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.0481,-0.97592,-0.90324,-0.8301,-0.7565,-0.68243,-0.6079,-0.53291,-0.45745,-0.38153,-0.30516,-0.30516,-0.22921,-0.15461,-0.081339,-0.0094075,0.061187,0.13044,0.19836,0.26495,0.33019,0.3941,0.3941,0.45855,0.52541,0.59468,0.66636,0.74046,0.81697,0.89589,0.97723,1.061,1.1471,1.1471,1.2338,1.3192,1.4032,1.4859,1.5673,1.6473,1.726,1.8033,1.8793,1.954,1.954,2.0292,2.1068,2.1868,2.2693,2.3541,2.4414,2.5311,2.6232,2.7177,2.8146,2.8146,2.912,3.0082,3.103,3.1964,3.2885,3.3793,3.4687,3.5568,3.6436,3.729,3.729,3.8131,3.8958,3.9772,4.0573,4.1361,4.2135,4.2895,4.3642,4.4376,4.5097,4.579,4.644,4.7043,4.7599,4.8103,4.8554,4.8948,4.9284,4.9559,4.977,4.9914,4.9989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.86231,-0.79087,-0.72043,-0.65099,-0.58254,-0.51508,-0.44862,-0.38316,-0.31869,-0.31869,-0.25421,-0.1887,-0.12216,-0.054601,0.013986,0.0836,0.15424,0.22591,0.2986,0.37232,0.37232,0.44706,0.52283,0.59963,0.67745,0.7563,0.83617,0.91707,0.999,1.082,1.1659,1.1659,1.2509,1.337,1.424,1.5121,1.6012,1.6913,1.7825,1.8747,1.9679,2.0621,2.0621,2.1555,2.2462,2.3341,2.4194,2.5019,2.5816,2.6587,2.733,2.8046,2.8735,2.8735,2.9415,3.0106,3.0806,3.1517,3.2239,3.297,3.3712,3.4464,3.5226,3.5999,3.5999,3.6782,3.7575,3.8378,3.9192,4.0016,4.085,4.1695,4.2549,4.3414,4.4289,4.5137,4.592,4.6636,4.7285,4.7866,4.8379,4.8823,4.9197,4.9501,4.9733,4.9894,4.9982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
