8.1,0.0042008,-0.0011336,0.00368,0.0010046,-0.32409,-0.026194,-0.30559
8.148,0.0039662,-0.0012658,0.0014035,0.00083178,-0.32539,-0.023956,-0.30724
8.2,0.0038151,-0.0013475,0.0028668,0.0013535,-0.33394,-0.019289,-0.30889
8.248,0.0036445,-0.0014535,0.0018832,0.00029021,-0.33793,-0.020388,-0.31183
8.3,0.0034905,-0.001558,0.0017402,0.00038055,-0.34024,-0.015583,-0.31986
8.348,0.0034306,-0.0016507,0.0016874,-0.00056303,-0.3418,-0.01216,-0.32491
8.4,0.0033814,-0.0017955,0.0024009,-0.00089596,-0.34361,-0.011378,-0.32947
8.448,0.0031766,-0.0018871,0.0025772,-0.0016284,-0.34897,-0.011444,-0.3329
8.5,0.0030217,-0.0019792,0.0025007,-0.0018168,-0.34842,-0.014919,-0.33418
8.548,0.0029478,-0.0020826,0.0024005,-0.0022748,-0.34969,-0.011744,-0.33559
8.6,0.0028985,-0.0022494,0.0031532,-0.0029373,-0.34978,-0.011004,-0.33761
8.648,0.0029365,-0.0024084,0.0031062,-0.0034037,-0.35077,-0.010101,-0.3384
8.7,0.0029879,-0.0026445,0.0037698,-0.0042626,-0.35017,-0.0061316,-0.33763
8.748,0.0030687,-0.0028893,0.0045479,-0.0046454,-0.351,-0.0084859,-0.33637
8.8,0.0032061,-0.0031357,0.0056644,-0.0042488,-0.35272,-0.0075291,-0.33703
8.848,0.0032323,-0.0033322,0.0039201,-0.0045517,-0.35026,-0.0036396,-0.3376
8.9,0.0033202,-0.0035461,0.0042809,-0.0049586,-0.3497,-0.00090837,-0.34036
8.948,0.0033943,-0.0037587,0.0048832,-0.006187,-0.34733,0.0043623,-0.34363
9,0.0034965,-0.0039903,0.0049202,-0.0060388,-0.34491,0.001503,-0.34399
9.048,0.0036142,-0.0042352,0.0040708,-0.0053812,-0.3438,0.0028992,-0.34392
9.1,0.0037541,-0.0044426,0.0045967,-0.0057604,-0.34726,0.0033629,-0.34729
9.148,0.0039175,-0.0047188,0.0045604,-0.006752,-0.3504,0.0028417,-0.35361
9.2,0.0040989,-0.0050312,0.0052538,-0.0072751,-0.34874,0.00063304,-0.35412
9.248,0.0040387,-0.0057735,0.0044326,-0.0069995,-0.35022,0.0020136,-0.35942
9.3,0.004007,-0.0064549,0.0051238,-0.0077946,-0.35275,0.0061514,-0.35995
9.348,0.0040399,-0.0072766,0.0048274,-0.0081922,-0.35777,0.0093854,-0.36036
9.396,0.0040955,-0.0078494,0.0042495,-0.009389,-0.36206,0.013282,-0.36004
9.448,0.0042274,-0.008651,0.0054517,-0.010928,-0.36809,0.013793,-0.36525
9.496,0.004355,-0.0094088,0.0053647,-0.011619,-0.36538,0.019454,-0.37014
9.548,0.0045692,-0.010259,0.0054813,-0.011718,-0.36408,0.024547,-0.3724
9.596,0.0047334,-0.010875,0.0063338,-0.012111,-0.36648,0.024356,-0.37449
9.648,0.005621,-0.011826,0.0065358,-0.012884,-0.36499,0.022259,-0.37624
9.696,0.0066919,-0.012939,0.0071034,-0.013937,-0.36821,0.016522,-0.37724
9.748,0.0078498,-0.014094,0.0083389,-0.014711,-0.37268,0.014667,-0.3744
9.796,0.0088541,-0.015142,0.0088631,-0.015981,-0.3767,0.0050926,-0.3766
9.848,0.0088535,-0.015682,0.0083958,-0.01644,-0.37822,0.0038377,-0.37624
9.896,0.0087824,-0.016206,0.0087833,-0.016865,-0.37587,0.007239,-0.37407
9.944,0.0086308,-0.016849,0.0072624,-0.016367,-0.37297,0.010435,-0.37112
9.992,0.0085321,-0.017303,0.0068512,-0.016297,-0.36816,0.01547,-0.37023
10.044,0.0084655,-0.018062,0.0060251,-0.016479,-0.36446,0.024719,-0.37147
10.096,0.0083296,-0.018659,0.0062646,-0.016474,-0.36137,0.028768,-0.37066
10.144,0.0081954,-0.019301,0.0059411,-0.016626,-0.36119,0.037077,-0.36646
10.196,0.0080968,-0.019888,0.0043885,-0.016451,-0.36021,0.040077,-0.36473
10.244,0.0072666,-0.019679,0.0027728,-0.015767,-0.35364,0.044434,-0.36282
10.296,0.0064517,-0.019514,0.0016169,-0.015093,-0.34916,0.051642,-0.36299
10.344,0.0056917,-0.019359,8.3883e-05,-0.014059,-0.34295,0.058391,-0.35937
10.396,0.0051163,-0.019401,2.7974e-05,-0.014025,-0.33708,0.062778,-0.35222
10.444,0.004312,-0.019269,-0.00061003,-0.013364,-0.33638,0.064434,-0.34908
10.496,0.0036927,-0.019296,-0.0012143,-0.011716,-0.33398,0.066353,-0.34393
10.544,0.0031333,-0.019251,-0.0023778,-0.010416,-0.33137,0.071304,-0.33814
10.596,0.0026242,-0.019243,-0.0024143,-0.010485,-0.33435,0.076694,-0.34049
10.644,0.0021474,-0.018678,-0.003452,-0.0095842,-0.33268,0.081604,-0.34274
10.696,0.0018179,-0.018356,-0.0041195,-0.0084043,-0.33153,0.079681,-0.34206
10.744,0.0014493,-0.017891,-0.0050149,-0.007517,-0.32674,0.078204,-0.33862
10.796,0.0010521,-0.017499,-0.0052141,-0.0063397,-0.32051,0.078223,-0.33669
10.844,0.00070935,-0.017234,-0.0064183,-0.0057794,-0.32089,0.077033,-0.3355
10.896,0.00023203,-0.016829,-0.0075078,-0.0047478,-0.31686,0.080743,-0.33439
10.944,-0.00015324,-0.016567,-0.0068905,-0.0043162,-0.31124,0.07892,-0.33476
10.992,-0.00052352,-0.016329,-0.0082853,-0.0036303,-0.31156,0.080547,-0.33461
11.044,-0.00059314,-0.01585,-0.008047,-0.0026406,-0.3086,0.084704,-0.33061
11.096,-0.00068139,-0.015407,-0.008203,-0.0018626,-0.30604,0.085947,-0.33058
11.144,-0.00073683,-0.014977,-0.0088715,-0.0004827,-0.30498,0.088711,-0.33488
11.196,-0.00088473,-0.014647,-0.0079935,3.371e-05,-0.30314,0.087766,-0.3335
11.244,-0.0010315,-0.014198,-0.0086627,0.0010704,-0.29991,0.085906,-0.33424
11.296,-0.0012049,-0.01378,-0.0083745,0.0015709,-0.2969,0.082994,-0.3338
11.344,-0.0013638,-0.013504,-0.0093241,0.0026777,-0.29448,0.081789,-0.33029
11.396,-0.0015999,-0.013152,-0.0097704,0.0035103,-0.29053,0.080356,-0.32469
11.444,-0.0016259,-0.012848,-0.0099474,0.0032439,-0.2906,0.079118,-0.32263
11.496,-0.0016778,-0.012575,-0.01111,0.0032326,-0.29112,0.077296,-0.32212
11.544,-0.0017276,-0.012344,-0.011294,0.0036914,-0.28471,0.076598,-0.31963
11.592,-0.0019137,-0.012134,-0.011602,0.0036269,-0.28098,0.075383,-0.31755
11.644,-0.0020207,-0.011907,-0.012126,0.0041298,-0.2806,0.081575,-0.31805
11.692,-0.0022414,-0.011727,-0.012432,0.003158,-0.27913,0.080178,-0.31996
11.744,-0.0026094,-0.011567,-0.012762,0.0034081,-0.27821,0.079239,-0.31901
11.796,-0.0029468,-0.011412,-0.013313,0.0035693,-0.28025,0.0757,-0.31688
11.844,-0.0033228,-0.011321,-0.01295,0.0036728,-0.27923,0.073895,-0.315
11.892,-0.0036819,-0.011248,-0.013455,0.0041545,-0.28038,0.065132,-0.31559
11.944,-0.004147,-0.011136,-0.014016,0.0047049,-0.27861,0.055722,-0.31531
11.992,-0.0045588,-0.011039,-0.014278,0.0051244,-0.27747,0.040728,-0.3107
12.044,-0.0051703,-0.010857,-0.014724,0.0052255,-0.27342,0.025594,-0.30675
12.096,-0.0056333,-0.01073,-0.014991,0.0053999,-0.27219,0.0073183,-0.30442
12.144,-0.0062834,-0.01053,-0.015094,0.0060124,-0.26716,-0.013806,-0.30188
12.192,-0.0068573,-0.010347,-0.014411,0.0056029,-0.26695,-0.043286,-0.30235
12.24,-0.0064954,-0.010434,-0.01202,0.0038494,-0.27372,-0.084293,-0.30016
12.292,-0.0058187,-0.010663,-0.0040438,0.001574,-0.27533,-0.1486,-0.28254
12.344,-0.0046382,-0.010936,0.012918,0.00037811,-0.27594,-0.31677,-0.27328
12.392,-0.002684,-0.011261,0.03324,-0.001477,-0.27566,-0.67285,-0.26309
12.444,0.00075785,-0.011667,0.06113,-0.0025681,-0.28084,-1.3374,-0.2467
12.492,0.0050161,-0.012109,0.085241,-0.0046605,-0.2854,-2.3281,-0.22572
12.54,0.01039,-0.012628,0.10902,-0.0066659,-0.29068,-3.5444,-0.20082
12.592,0.019743,-0.013364,0.2494,-0.010983,-0.25713,-4.6024,-0.094575
12.644,0.033763,-0.014411,0.24711,-0.069047,0.24552,-2.2499,0.077396
12.692,0.046277,-0.020901,0.30631,-0.12913,-0.021285,-2.5334,1.3657
12.74,0.065218,-0.026907,0.39373,-0.090721,1.3678,-0.41843,2.5851
12.792,0.086582,-0.030362,0.49615,-0.084914,0.66396,0.7037,2.7665
12.84,0.11307,-0.033494,0.52793,-0.071722,0.013263,1.9864,2.6884
12.892,0.13953,-0.035288,0.56918,-0.05202,-0.27567,1.5621,2.6209
12.944,0.1669,-0.036608,0.58211,-0.042575,-0.20329,1.504,2.1549
12.992,0.19926,-0.037762,0.60691,-0.036531,-0.15312,2.4253,2.0976
13.04,0.23087,-0.038009,0.66066,-0.039989,-0.047068,5.3701,2.2376
13.092,0.26396,-0.037913,0.67628,-0.033699,0.40942,6.8419,2.3463
13.14,0.29998,-0.037877,0.67331,-0.038598,0.54234,7.839,2.591
13.192,0.33268,-0.037754,0.66792,-0.040956,0.43252,9.38,3.1951
13.24,0.36786,-0.037497,0.65169,-0.042026,0.4378,10.811,3.6877
13.292,0.39957,-0.0371,0.63238,-0.040194,0.54256,11.792,3.9758
13.34,0.43296,-0.036484,0.60902,-0.034934,0.72119,12.62,4.1869
13.392,0.46274,-0.035653,0.58698,-0.028574,0.95785,13.219,4.3114
13.44,0.49905,-0.034726,0.56945,-0.020289,1.2795,13.707,4.3717
13.492,0.53296,-0.033642,0.55598,-0.013251,1.6476,14.034,4.3842
13.54,0.56758,-0.032137,0.53716,-0.0033448,2.1157,14.312,4.3583
13.592,0.59516,-0.030504,0.51815,0.007971,2.4679,14.452,4.3031
13.64,0.62449,-0.028233,0.5001,0.020887,2.5196,14.331,4.2291
13.692,0.65864,-0.024694,0.47962,0.034345,2.3562,14.211,4.1641
13.74,0.6803,-0.02194,0.46604,0.040978,2.0835,14.227,4.1109
13.792,0.71057,-0.01752,0.44609,0.047373,1.7895,14.314,4.0723
13.84,0.7435,-0.014532,0.43801,0.048375,1.5058,14.537,4.0369
13.892,0.77426,-0.011468,0.42824,0.048534,1.2904,14.774,4.0129
13.94,0.8044,-0.0081172,0.41247,0.047061,1.1204,15.097,3.9869
13.992,0.83055,-0.0051903,0.39554,0.044993,1.0219,15.384,3.9653
14.04,0.86055,-0.0021193,0.38123,0.042196,0.94191,15.616,3.9368
14.092,0.89054,0.0010641,0.36153,0.039447,0.90059,15.823,3.9097
14.14,0.91742,0.0040276,0.33877,0.037186,0.86469,16.06,3.8822
14.192,0.93946,0.006366,0.31825,0.035705,0.84525,16.227,3.851
14.24,0.96174,0.0091557,0.28874,0.032983,0.81998,16.38,3.8229
14.288,0.9786,0.011154,0.26636,0.031579,0.7953,16.532,3.7932
14.34,0.9951,0.013525,0.23598,0.029724,0.76959,16.641,3.7563
14.388,1.0056,0.015075,0.2139,0.028548,0.74957,16.733,3.7209
14.44,1.0261,0.017664,0.19157,0.028017,0.72989,16.799,3.6903
14.492,1.0442,0.020051,0.17047,0.026003,0.71152,16.833,3.6566
14.54,1.0593,0.022191,0.14708,0.024696,0.69344,16.95,3.6259
14.588,1.0691,0.023706,0.12724,0.024285,0.67575,17.145,3.5956
14.64,1.0883,0.024951,0.10341,0.021921,0.67329,17.282,3.5706
14.692,1.1023,0.025619,0.084345,0.019761,0.65244,17.368,3.5417
14.74,1.1136,0.026092,0.066279,0.017761,0.65151,17.486,3.519
14.788,1.1218,0.026583,0.041436,0.016166,0.65506,17.661,3.4929
14.84,1.1256,0.027012,0.017022,0.015995,0.67161,17.769,3.4759
14.888,1.1299,0.027304,-0.0085404,0.015768,0.67819,17.86,3.4478
14.94,1.13,0.027633,-0.035849,0.016528,0.67543,17.903,3.4207
14.988,1.1276,0.027933,-0.062923,0.016922,0.66217,17.925,3.3957
15.04,1.1323,0.028025,-0.081176,0.017373,0.64332,17.933,3.37
15.088,1.1353,0.028075,-0.096066,0.017143,0.62878,17.903,3.3443
15.14,1.1393,0.027991,-0.11236,0.016642,0.61629,17.946,3.3182
15.188,1.1392,0.027943,-0.12847,0.0165,0.60128,18.032,3.2882
15.24,1.1357,0.027919,-0.1479,0.016679,0.60605,18.115,3.2682
15.288,1.1308,0.027887,-0.16562,0.017087,0.6059,18.193,3.2484
15.34,1.1226,0.027911,-0.1873,0.018838,0.60284,18.231,3.2295
15.388,1.1137,0.02799,-0.20776,0.020901,0.59412,18.248,3.215
15.436,1.1122,0.028146,-0.22085,0.021697,0.57696,18.227,3.1962
15.488,1.1079,0.028383,-0.23395,0.022433,0.54602,18.16,3.1752
15.54,1.1037,0.02858,-0.24471,0.023026,0.51965,18.162,3.1536
15.588,1.0958,0.028845,-0.25658,0.024391,0.50958,18.22,3.1363
15.636,1.0872,0.029133,-0.26785,0.026007,0.50175,18.286,3.1212
15.688,1.0766,0.029496,-0.28073,0.027363,0.49088,18.337,3.1011
15.736,1.0644,0.029896,-0.29445,0.028349,0.46838,18.365,3.0718
15.788,1.0473,0.030415,-0.31107,0.029767,0.43713,18.37,3.0493
15.836,1.0433,0.030365,-0.31601,0.029948,0.41192,18.351,3.0314
15.884,1.0387,0.030289,-0.31982,0.029681,0.38309,18.281,3.0044
15.936,1.0278,0.030393,-0.32748,0.030125,0.36715,18.28,2.9854
15.988,1.0162,0.030532,-0.33482,0.030788,0.35284,18.359,2.9643
16.036,1.0028,0.030747,-0.34309,0.031386,0.3476,18.414,2.9451
16.088,0.99096,0.030962,-0.3491,0.032502,0.3372,18.443,2.9267
16.136,0.97428,0.031368,-0.35871,0.034118,0.31986,18.456,2.9036
16.184,0.95783,0.031816,-0.3677,0.035396,0.2923,18.471,2.8847
16.236,0.94712,0.031523,-0.37191,0.036151,0.26538,18.457,2.8682
16.284,0.93736,0.030904,-0.37425,0.035412,0.23699,18.395,2.8463
16.336,0.92539,0.030441,-0.37717,0.035137,0.20272,18.378,2.8243
16.384,0.91335,0.030058,-0.37985,0.034583,0.19139,18.425,2.8005
16.436,0.89967,0.029805,-0.38402,0.034906,0.18671,18.479,2.7761
16.484,0.88065,0.02982,-0.39107,0.035643,0.19052,18.519,2.7452
16.536,0.86198,0.029933,-0.39637,0.036225,0.18405,18.543,2.718
16.584,0.84672,0.030114,-0.40045,0.037554,0.16419,18.51,2.6861
16.636,0.83523,0.028622,-0.39877,0.036446,0.13215,18.461,2.654
16.684,0.82286,0.027096,-0.39668,0.035328,0.088775,18.401,2.6195
16.732,0.80886,0.025832,-0.39629,0.034539,0.063744,18.411,2.589
16.784,0.79501,0.024775,-0.39652,0.034267,0.066428,18.473,2.564
16.832,0.78029,0.024194,-0.39765,0.0345,0.077651,18.524,2.5395
16.884,0.75942,0.023512,-0.40088,0.034471,0.081844,18.563,2.5099
16.932,0.74161,0.023138,-0.40387,0.035363,0.076612,18.582,2.4817
16.984,0.72082,0.023065,-0.40803,0.037134,0.064196,18.581,2.4594
17.032,0.7086,0.021048,-0.4083,0.036808,0.049791,18.541,2.4345
17.084,0.69044,0.017577,-0.40568,0.035112,0.014614,18.464,2.4053
17.132,0.67573,0.015652,-0.40475,0.033713,-0.019916,18.408,2.3693
17.184,0.65686,0.013058,-0.40181,0.031827,-0.023445,18.411,2.3448
17.232,0.64131,0.011232,-0.40015,0.030908,-0.013699,18.432,2.3163
17.284,0.62106,0.0098234,-0.39984,0.030835,0.0047439,18.45,2.2912
17.332,0.60002,0.008782,-0.40105,0.03151,0.033046,18.47,2.2616
17.384,0.58005,0.0079944,-0.40149,0.032627,0.048663,18.457,2.2391
17.432,0.56566,0.0050931,-0.39975,0.031995,0.043428,18.419,2.2066
17.484,0.54709,0.00059522,-0.39613,0.030221,0.010904,18.353,2.1687
17.532,0.5321,-0.0018796,-0.39277,0.029449,-0.01267,18.312,2.1329
17.584,0.51563,-0.004578,-0.38753,0.029277,0.0016382,18.307,2.0995
17.632,0.4986,-0.0068171,-0.3823,0.029041,0.011628,18.288,2.0648
17.684,0.4794,-0.0085708,-0.37813,0.03017,0.021877,18.311,2.0359
17.732,0.46067,-0.0095293,-0.37563,0.031815,0.042188,18.351,2.005
17.784,0.43895,-0.010369,-0.3727,0.03421,0.047094,18.357,1.9786
17.832,0.42395,-0.012759,-0.36767,0.034752,0.031479,18.35,1.9492
17.884,0.40921,-0.015725,-0.36085,0.034779,-0.010503,18.325,1.9141
17.932,0.39529,-0.018181,-0.35571,0.034862,-0.044238,18.312,1.8821
17.984,0.38051,-0.020077,-0.35112,0.03572,-0.042111,18.349,1.8502
18.032,0.36667,-0.02323,-0.34579,0.035624,-0.0407,18.376,1.8134
18.08,0.351,-0.027512,-0.33736,0.034577,-0.051846,18.368,1.7784
18.132,0.33518,-0.030293,-0.3311,0.033777,-0.051694,18.371,1.7417
18.18,0.3204,-0.032587,-0.32663,0.033491,-0.034226,18.418,1.7051
18.232,0.30522,-0.034341,-0.32262,0.034325,-0.0021658,18.466,1.6765
18.284,0.29061,-0.03525,-0.3198,0.035571,0.025861,18.492,1.6455
18.332,0.2707,-0.036181,-0.31603,0.038566,0.033882,18.508,1.6188
18.38,0.25449,-0.036506,-0.31326,0.04066,0.026847,18.511,1.593
18.432,0.23961,-0.037202,-0.31117,0.042044,0.0046755,18.505,1.5648
18.484,0.21956,-0.039099,-0.30795,0.042955,-0.029473,18.488,1.5296
18.532,0.20601,-0.039928,-0.30576,0.043568,-0.063055,18.465,1.4994
18.58,0.18966,-0.040636,-0.30012,0.044022,-0.082407,18.416,1.4687
18.632,0.17206,-0.040762,-0.29518,0.045701,-0.093027,18.375,1.4393
18.68,0.1545,-0.040487,-0.29099,0.046788,-0.1033,18.37,1.4103
18.728,0.13595,-0.03997,-0.28641,0.048097,-0.10952,18.37,1.3869
18.776,0.12229,-0.039246,-0.2834,0.048832,-0.13061,18.355,1.3577
18.828,0.10174,-0.041897,-0.27748,0.047237,-0.15687,18.343,1.3243
18.88,0.086991,-0.044353,-0.27376,0.045052,-0.19921,18.331,1.291
18.928,0.069671,-0.047001,-0.26933,0.043532,-0.22807,18.32,1.2563
18.976,0.053762,-0.049226,-0.26528,0.041753,-0.20935,18.309,1.2351
19.028,0.038056,-0.050978,-0.26141,0.040554,-0.17503,18.281,1.2062
19.08,0.020007,-0.052478,-0.25312,0.040596,-0.14169,18.249,1.1818
19.128,0.0036771,-0.052985,-0.24526,0.041934,-0.10976,18.205,1.152
19.18,-0.010586,-0.05281,-0.23841,0.044292,-0.1013,18.204,1.1235
19.228,-0.025833,-0.054084,-0.23322,0.043929,-0.10676,18.221,1.0951
19.28,-0.044931,-0.057543,-0.22858,0.042258,-0.13491,18.24,1.067
19.328,-0.057988,-0.059252,-0.22493,0.042145,-0.16487,18.247,1.0382
19.38,-0.074286,-0.06074,-0.21962,0.041679,-0.15112,18.235,1.0138
19.428,-0.091487,-0.0637,-0.21514,0.040163,-0.13468,18.204,0.98249
19.48,-0.10662,-0.066643,-0.20986,0.038608,-0.13438,18.189,0.95045
19.528,-0.1204,-0.069044,-0.2042,0.037904,-0.12355,18.159,0.91826
19.58,-0.13351,-0.070877,-0.1965,0.037857,-0.098054,18.133,0.88689
19.628,-0.1449,-0.071742,-0.18965,0.038295,-0.064154,18.1,0.85886
19.68,-0.15995,-0.072619,-0.18132,0.039432,-0.052897,18.108,0.83084
19.728,-0.17154,-0.072888,-0.17417,0.041155,-0.041726,18.136,0.80657
19.78,-0.18265,-0.072743,-0.16727,0.042615,-0.041625,18.153,0.78179
19.828,-0.19524,-0.073423,-0.16182,0.043393,-0.050965,18.186,0.75543
19.876,-0.20527,-0.074359,-0.15767,0.04319,-0.083051,18.228,0.72742
19.928,-0.21954,-0.075155,-0.15249,0.043157,-0.10203,18.243,0.69936
19.98,-0.23115,-0.075286,-0.14812,0.043,-0.10501,18.249,0.67608
20.028,-0.24164,-0.075205,-0.14343,0.043472,-0.10465,18.252,0.64937
20.08,-0.25224,-0.074544,-0.13784,0.044495,-0.10099,18.243,0.62118
20.128,-0.26012,-0.073823,-0.13266,0.045447,-0.093327,18.229,0.59997
20.176,-0.2707,-0.072588,-0.1262,0.045883,-0.10604,18.237,0.57869
20.228,-0.28268,-0.072383,-0.12199,0.045591,-0.12167,18.263,0.55756
20.276,-0.29531,-0.072798,-0.11949,0.045507,-0.13897,18.307,0.53592
20.328,-0.30763,-0.072644,-0.11666,0.044777,-0.16834,18.343,0.50881
20.376,-0.31864,-0.072324,-0.11436,0.044589,-0.17429,18.335,0.49021
20.428,-0.32945,-0.071527,-0.11149,0.044804,-0.17192,18.305,0.46988
20.48,-0.33746,-0.070743,-0.1086,0.044699,-0.17685,18.287,0.45072
20.528,-0.34709,-0.069486,-0.10458,0.044242,-0.18054,18.264,0.42677
20.576,-0.35664,-0.068167,-0.098725,0.043787,-0.18367,18.254,0.40696
20.628,-0.36891,-0.067215,-0.094064,0.04253,-0.19143,18.238,0.38361
20.676,-0.3794,-0.066438,-0.090457,0.042089,-0.19637,18.27,0.36408
20.728,-0.39066,-0.06555,-0.087331,0.04127,-0.20292,18.293,0.34007
20.78,-0.40166,-0.06477,-0.082752,0.040685,-0.21426,18.3,0.32263
20.828,-0.41012,-0.063485,-0.073073,0.040089,-0.22884,18.293,0.30208
20.876,-0.41951,-0.062027,-0.064096,0.040136,-0.23438,18.226,0.28678
20.928,-0.42832,-0.060397,-0.055514,0.040129,-0.23611,18.128,0.2742
20.98,-0.43514,-0.058925,-0.049936,0.039532,-0.23861,17.999,0.26412
21.028,-0.44703,-0.058046,-0.044405,0.038349,-0.25263,17.903,0.24883
21.076,-0.45873,-0.057902,-0.040607,0.036822,-0.27198,17.842,0.23156
21.128,-0.46939,-0.057394,-0.035148,0.03521,-0.28372,17.763,0.21579
21.176,-0.47821,-0.056955,-0.029942,0.033923,-0.28281,17.696,0.20206
21.228,-0.48903,-0.056932,-0.023771,0.03289,-0.2764,17.635,0.18424
21.276,-0.49948,-0.057509,-0.01904,0.031457,-0.26816,17.591,0.16934
21.328,-0.50708,-0.057544,-0.013539,0.030672,-0.25972,17.537,0.15154
21.376,-0.51639,-0.05763,-0.0062069,0.029845,-0.25354,17.476,0.13576
21.428,-0.52292,-0.057409,-1.3647e-05,0.029456,-0.24872,17.412,0.1208
21.476,-0.52826,-0.05709,0.0070054,0.028644,-0.23979,17.354,0.10215
21.528,-0.53258,-0.056254,0.016924,0.027868,-0.23632,17.312,0.085987
21.576,-0.5357,-0.055484,0.025524,0.027583,-0.22813,17.277,0.072864
21.624,-0.53976,-0.054565,0.032451,0.027785,-0.22083,17.257,0.060799
21.676,-0.54805,-0.053667,0.038007,0.027374,-0.22842,17.276,0.044199
21.724,-0.55337,-0.052649,0.044094,0.026892,-0.23861,17.281,0.025333
21.776,-0.55714,-0.051324,0.051164,0.026951,-0.23804,17.256,0.014045
21.824,-0.56014,-0.050197,0.056995,0.027296,-0.24571,17.224,0.0022363
21.876,-0.5614,-0.048629,0.065597,0.027391,-0.25524,17.2,-0.013997
21.924,-0.56208,-0.047225,0.073696,0.027272,-0.27176,17.175,-0.030878
21.976,-0.56175,-0.045761,0.081167,0.026756,-0.29348,17.167,-0.043809
22.024,-0.56211,-0.04467,0.087534,0.025984,-0.309,17.179,-0.05499
22.076,-0.56542,-0.0439,0.092174,0.024765,-0.31715,17.2,-0.065485
22.124,-0.5664,-0.043239,0.096407,0.024153,-0.32019,17.218,-0.078991
22.176,-0.56645,-0.042305,0.1023,0.022706,-0.32445,17.212,-0.094287
22.224,-0.5654,-0.041327,0.10842,0.022163,-0.32411,17.194,-0.10774
22.276,-0.5638,-0.040369,0.11465,0.021401,-0.321,17.197,-0.1109
22.324,-0.56082,-0.039285,0.12175,0.021112,-0.32332,17.199,-0.12397
22.376,-0.558,-0.038317,0.12696,0.020687,-0.32564,17.208,-0.13499
22.424,-0.55551,-0.037524,0.13228,0.020447,-0.32818,17.241,-0.14503
22.476,-0.55515,-0.037161,0.13643,0.019835,-0.33902,17.281,-0.16138
22.524,-0.55386,-0.036786,0.14006,0.018684,-0.34913,17.328,-0.16949
22.576,-0.55104,-0.036259,0.14398,0.017875,-0.35691,17.335,-0.17686
22.624,-0.54827,-0.035812,0.1475,0.017165,-0.35219,17.338,-0.18407
22.676,-0.54376,-0.035125,0.1515,0.016784,-0.34626,17.349,-0.19501
22.724,-0.53838,-0.034408,0.15526,0.016008,-0.3447,17.357,-0.20989
22.776,-0.53355,-0.033768,0.15917,0.015667,-0.34197,17.375,-0.2218
22.824,-0.53159,-0.033253,0.16168,0.015212,-0.34275,17.408,-0.23605
22.876,-0.53213,-0.032931,0.16179,0.014215,-0.34924,17.464,-0.24336
22.924,-0.53078,-0.032485,0.16219,0.013597,-0.35317,17.494,-0.25686
22.976,-0.52762,-0.031962,0.16338,0.012491,-0.34922,17.482,-0.26686
23.024,-0.52475,-0.031511,0.16464,0.011431,-0.35064,17.45,-0.28156
23.076,-0.52106,-0.031039,0.1661,0.011078,-0.34402,17.448,-0.29096
23.124,-0.51654,-0.03055,0.16837,0.01024,-0.33575,17.434,-0.30606
